instance family pattern-time pattern-vertices pattern-edges pattern-loops pattern-meandeg pattern-maxdeg pattern-degisfixed pattern-density target-time target-vertices target-edges target-loops target-meandeg target-maxdeg target-degisfixed target-density
si4_r01_m200.06 7 0 80 616 0 15.4 26 0 0.194937 0 200 3786 0 37.86 55 0 0.190251
si4_r01_m200.00 7 0 80 593 0 14.825 22 0 0.187658 0 200 3805 0 38.05 52 0 0.191206
si4_r01_m200.09 7 0 80 609 0 15.225 23 0 0.192722 0 200 3797 0 37.97 51 0 0.190804
si2_r001_m400.06 7 0 80 114 0 2.85 6 0 0.0360759 0 400 1637 0 8.185 21 0 0.0205138
si2_r001_m400.08 7 0 80 124 0 3.1 7 0 0.0392405 0 400 1635 0 8.175 19 0 0.0204887
si2_r001_m400.09 7 0 80 113 0 2.825 7 0 0.0357595 0 400 1630 0 8.15 20 0 0.0204261
si2_r001_m400.01 7 0 80 118 0 2.95 8 0 0.0373418 0 400 1641 0 8.205 18 0 0.0205639
si2_r001_m400.03 7 0 80 122 0 3.05 9 0 0.0386076 0 400 1630 0 8.15 20 0 0.0204261
si2_r001_m400.04 7 0 80 111 0 2.775 7 0 0.0351266 0 400 1640 0 8.2 18 0 0.0205514
si2_r001_m400.05 7 0 80 111 0 2.775 7 0 0.0351266 0 400 1640 0 8.2 16 0 0.0205514
si2_r001_m400.02 7 0 80 110 0 2.75 13 0 0.0348101 0 400 1636 0 8.18 18 0 0.0205013
si2_r001_m400.00 7 0 80 126 0 3.15 10 0 0.0398734 0 400 1631 0 8.155 19 0 0.0204386
si2_r001_m400.07 7 0 80 113 0 2.825 10 0 0.0357595 0 400 1640 0 8.2 20 0 0.0205514
si4_b03m_m800.03 4 0 320 412 0 2.575 25 0 0.0080721 0 800 1199 0 2.9975 25 0 0.00375156
si4_b03m_m800.05 4 0 320 406 0 2.5375 23 0 0.00795455 0 800 1199 0 2.9975 23 0 0.00375156
si4_b03m_m800.06 4 0 320 395 0 2.46875 16 0 0.00773903 0 800 1198 0 2.995 16 0 0.00374844
si4_b03m_m800.01 4 0 320 414 0 2.5875 19 0 0.00811129 0 800 1200 0 3 19 0 0.00375469
si4_b03m_m800.08 4 0 320 404 0 2.525 21 0 0.00791536 0 800 1199 0 2.9975 21 0 0.00375156
si4_b03m_m800.09 4 0 320 405 0 2.53125 20 0 0.00793495 0 800 1200 0 3 20 0 0.00375469
si4_b03m_m800.00 4 0 320 407 0 2.54375 16 0 0.00797414 0 800 1199 0 2.9975 16 0 0.00375156
si4_b03m_m800.02 4 0 320 406 0 2.5375 23 0 0.00795455 0 800 1198 0 2.995 23 0 0.00374844
si4_b03m_m800.07 4 0 320 418 0 2.6125 19 0 0.00818966 0 800 1200 0 3 19 0 0.00375469
si4_b03m_m800.04 4 0 320 400 0 2.5 17 0 0.00783699 0 800 1199 0 2.9975 17 0 0.00375156
si2_r01_m200.03 7 0 40 141 0 7.05 15 0 0.180769 0 200 3788 0 37.88 52 0 0.190352
si2_r01_m200.00 7 0 40 137 0 6.85 12 0 0.175641 0 200 3795 0 37.95 54 0 0.190704
si2_r01_m200.05 7 0 40 159 0 7.95 14 0 0.203846 0 200 3789 0 37.89 55 0 0.190402
si2_r01_m200.01 7 0 40 161 0 8.05 14 0 0.20641 0 200 3767 0 37.67 52 0 0.189296
si2_r01_m200.08 7 0 40 157 0 7.85 13 0 0.201282 0 200 3789 0 37.89 54 0 0.190402
si2_r01_m200.06 7 0 40 153 0 7.65 14 0 0.196154 0 200 3780 0 37.8 52 0 0.18995
si2_r01_m200.09 7 0 40 163 0 8.15 13 0 0.208974 0 200 3764 0 37.64 50 0 0.189146
si2_r01_m200.02 7 0 40 154 0 7.7 13 0 0.197436 0 200 3798 0 37.98 53 0 0.190854
si2_r01_m200.07 7 0 40 156 0 7.8 13 0 0.2 0 200 3794 0 37.94 56 0 0.190653
si2_r01_m200.04 7 0 40 143 0 7.15 12 0 0.183333 0 200 3785 0 37.85 53 0 0.190201
si2_r01_m400.04 7 0 80 606 0 15.15 24 0 0.191772 0 400 15169 0 75.845 100 0 0.190088
si2_r01_m400.00 7 0 80 613 0 15.325 22 0 0.193987 0 400 15136 0 75.68 103 0 0.189674
si2_r01_m400.07 7 0 80 579 0 14.475 23 0 0.183228 0 400 15151 0 75.755 106 0 0.189862
si2_r01_m400.09 7 0 80 607 0 15.175 21 0 0.192089 0 400 15165 0 75.825 97 0 0.190038
si2_r01_m400.01 7 0 80 605 0 15.125 23 0 0.191456 0 400 15188 0 75.94 96 0 0.190326
si2_r01_m400.03 7 0 80 630 0 15.75 26 0 0.199367 0 400 15193 0 75.965 99 0 0.190388
si2_r01_m400.02 7 0 80 575 0 14.375 20 0 0.181962 0 400 15164 0 75.82 97 0 0.190025
si2_r01_m400.05 7 0 80 599 0 14.975 22 0 0.189557 0 400 15144 0 75.72 105 0 0.189774
si2_r01_m400.06 7 0 80 569 0 14.225 28 0 0.180063 0 400 15124 0 75.62 97 0 0.189524
si2_r01_m400.08 7 0 80 611 0 15.275 25 0 0.193354 0 400 15167 0 75.835 107 0 0.190063
si4_m4D_m625.09 5 0 250 666 0 5.328 8 0 0.0213976 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.03 5 0 250 666 0 5.328 8 0 0.0213976 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.07 5 0 250 419 0 3.352 7 0 0.0134618 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.02 5 0 250 364 0 2.912 6 0 0.0116948 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.00 5 0 250 677 0 5.416 8 0 0.021751 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.01 5 0 250 419 0 3.352 7 0 0.0134618 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.04 5 0 250 670 0 5.36 8 0 0.0215261 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.06 5 0 250 676 0 5.408 8 0 0.0217189 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.08 5 0 250 409 0 3.272 8 0 0.0131406 0 625 1700 0 5.44 8 0 0.00871795
si4_m4D_m625.05 5 0 250 676 0 5.408 8 0 0.0217189 0 625 1700 0 5.44 8 0 0.00871795
si6_m4Dr6_m256.05 6 0 153 339 0 4.43137 13 0 0.0291538 0 256 824 0 6.4375 13 0 0.0252451
si6_m4Dr6_m256.04 6 0 153 385 0 5.03268 10 0 0.0331097 0 256 822 0 6.42188 11 0 0.0251838
si6_m4Dr6_m256.03 6 0 153 388 0 5.0719 10 0 0.0333677 0 256 823 0 6.42969 12 0 0.0252145
si6_m4Dr6_m256.02 6 0 153 391 0 5.11111 9 0 0.0336257 0 256 825 0 6.44531 12 0 0.0252757
si6_m4Dr6_m256.08 6 0 153 362 0 4.73203 10 0 0.0311318 0 256 823 0 6.42969 10 0 0.0252145
si6_m4Dr6_m256.00 6 0 153 360 0 4.70588 10 0 0.0309598 0 256 824 0 6.4375 11 0 0.0252451
si6_m4Dr6_m256.09 6 0 153 385 0 5.03268 11 0 0.0331097 0 256 823 0 6.42969 11 0 0.0252145
si6_m4Dr6_m256.07 6 0 153 394 0 5.15033 12 0 0.0338837 0 256 824 0 6.4375 12 0 0.0252451
si6_m4Dr6_m256.06 6 0 153 390 0 5.09804 11 0 0.0335397 0 256 824 0 6.4375 11 0 0.0252451
si6_m4Dr6_m256.01 6 0 153 384 0 5.01961 13 0 0.0330237 0 256 822 0 6.42188 13 0 0.0251838
si6_b09_m400.07 3 0 240 1056 0 8.8 9 0 0.0368201 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.03 3 0 240 1056 0 8.8 9 0 0.0368201 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.04 3 0 240 1057 0 8.80833 9 0 0.036855 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.06 3 0 240 1056 0 8.8 9 0 0.0368201 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.05 3 0 240 1059 0 8.825 9 0 0.0369247 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.09 3 0 240 1056 0 8.8 9 0 0.0368201 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.02 3 0 240 1057 0 8.80833 9 0 0.036855 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.01 3 0 240 1057 0 8.80833 9 0 0.036855 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.08 3 0 240 1056 0 8.8 9 0 0.0368201 0 400 1800 0 9 9 1 0.0225564
si6_b09_m400.00 3 0 240 1057 0 8.80833 9 0 0.036855 0 400 1800 0 9 9 1 0.0225564
si6_b06_m400.03 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.08 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.07 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.04 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.05 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.06 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.02 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.01 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.00 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b06_m400.09 3 0 240 714 0 5.95 6 0 0.0248954 0 400 1200 0 6 6 1 0.0150376
si6_b03m_m200.04 4 0 120 160 0 2.66667 14 0 0.022409 0 200 300 0 3 14 0 0.0150754
si6_b03m_m200.07 4 0 120 162 0 2.7 9 0 0.0226891 0 200 300 0 3 9 0 0.0150754
si6_b03m_m200.08 4 0 120 159 0 2.65 10 0 0.0222689 0 200 300 0 3 10 0 0.0150754
si6_b03m_m200.02 4 0 120 159 0 2.65 10 0 0.0222689 0 200 300 0 3 10 0 0.0150754
si6_b03m_m200.03 4 0 120 155 0 2.58333 14 0 0.0217087 0 200 300 0 3 14 0 0.0150754
si6_b03m_m200.06 4 0 120 160 0 2.66667 12 0 0.022409 0 200 300 0 3 12 0 0.0150754
si6_b03m_m200.01 4 0 120 160 0 2.66667 10 0 0.022409 0 200 300 0 3 10 0 0.0150754
si6_b03m_m200.09 4 0 120 156 0 2.6 12 0 0.0218487 0 200 300 0 3 12 0 0.0150754
si6_b03m_m200.00 4 0 120 154 0 2.56667 10 0 0.0215686 0 200 300 0 3 10 0 0.0150754
si6_b03m_m200.05 4 0 120 169 0 2.81667 9 0 0.0236695 0 200 300 0 3 9 0 0.0150754
si4_b06_m800.04 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.00 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.08 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.05 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.03 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.06 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.07 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.01 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.02 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si4_b06_m800.09 3 0 320 954 0 5.9625 6 0 0.0186912 0 800 2400 0 6 6 1 0.00750939
si6_b09m_m200.07 4 0 120 415 0 6.91667 21 0 0.0581232 0 200 896 0 8.96 21 0 0.0450251
si6_b09m_m200.06 4 0 120 399 0 6.65 15 0 0.0558824 0 200 896 0 8.96 16 0 0.0450251
si6_b09m_m200.01 4 0 120 395 0 6.58333 16 0 0.0553221 0 200 896 0 8.96 16 0 0.0450251
si6_b09m_m200.08 4 0 120 391 0 6.51667 18 0 0.0547619 0 200 895 0 8.95 18 0 0.0449749
si6_b09m_m200.00 4 0 120 405 0 6.75 17 0 0.0567227 0 200 897 0 8.97 17 0 0.0450754
si6_b09m_m200.09 4 0 120 383 0 6.38333 17 0 0.0536415 0 200 897 0 8.97 17 0 0.0450754
si6_b09m_m200.02 4 0 120 394 0 6.56667 18 0 0.0551821 0 200 894 0 8.94 18 0 0.0449246
si6_b09m_m200.05 4 0 120 391 0 6.51667 19 0 0.0547619 0 200 898 0 8.98 20 0 0.0451256
si6_b09m_m200.03 4 0 120 401 0 6.68333 15 0 0.0561625 0 200 895 0 8.95 16 0 0.0449749
si6_b09m_m200.04 4 0 120 408 0 6.8 17 0 0.0571429 0 200 890 0 8.9 18 0 0.0447236
si4_b09m_m400.07 4 0 160 491 0 6.1375 20 0 0.0386006 0 400 1797 0 8.985 22 0 0.0225188
si4_b09m_m400.06 4 0 160 474 0 5.925 20 0 0.0372642 0 400 1794 0 8.97 20 0 0.0224812
si4_b09m_m400.00 4 0 160 475 0 5.9375 19 0 0.0373428 0 400 1796 0 8.98 22 0 0.0225063
si4_b09m_m400.08 4 0 160 469 0 5.8625 18 0 0.0368711 0 400 1796 0 8.98 23 0 0.0225063
si4_b09m_m400.04 4 0 160 445 0 5.5625 18 0 0.0349843 0 400 1799 0 8.995 24 0 0.0225439
si4_b09m_m400.09 4 0 160 469 0 5.8625 21 0 0.0368711 0 400 1792 0 8.96 29 0 0.0224561
si4_b09m_m400.02 4 0 160 474 0 5.925 20 0 0.0372642 0 400 1796 0 8.98 20 0 0.0225063
si4_b09m_m400.03 4 0 160 463 0 5.7875 17 0 0.0363994 0 400 1796 0 8.98 21 0 0.0225063
si4_b09m_m400.01 4 0 160 464 0 5.8 18 0 0.036478 0 400 1798 0 8.99 20 0 0.0225313
si4_b09m_m400.05 4 0 160 452 0 5.65 19 0 0.0355346 0 400 1796 0 8.98 22 0 0.0225063
si6_m4Dr4_m1296.03 6 0 777 1966 0 5.06049 13 0 0.00652125 2 1296 4118 0 6.35494 13 0 0.00490729
si6_m4Dr4_m1296.06 6 0 777 1934 0 4.97812 11 0 0.0064151 2 1296 4118 0 6.35494 11 0 0.00490729
si6_m4Dr4_m1296.04 6 0 777 1870 0 4.81338 12 0 0.00620282 2 1296 4118 0 6.35494 12 0 0.00490729
si6_m4Dr4_m1296.01 6 0 777 2009 0 5.17117 12 0 0.00666388 2 1296 4118 0 6.35494 12 0 0.00490729
si6_m4Dr4_m1296.09 6 0 777 2030 0 5.22523 11 0 0.00673354 2 1296 4117 0 6.3534 11 0 0.0049061
si6_m4Dr4_m1296.02 6 0 777 1917 0 4.93436 11 0 0.00635872 2 1296 4114 0 6.34877 11 0 0.00490252
si6_m4Dr4_m1296.08 6 0 777 2038 0 5.24582 10 0 0.00676007 2 1296 4118 0 6.35494 11 0 0.00490729
si6_m4Dr4_m1296.05 6 0 777 1888 0 4.85972 11 0 0.00626252 2 1296 4117 0 6.3534 11 0 0.0049061
si6_m4Dr4_m1296.07 6 0 777 1884 0 4.84942 11 0 0.00624925 2 1296 4117 0 6.3534 11 0 0.0049061
si6_m4Dr4_m1296.00 6 0 777 1980 0 5.09653 12 0 0.00656769 2 1296 4116 0 6.35185 12 0 0.0049049
si6_b06_m200.09 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.03 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.05 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.00 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.08 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.02 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.06 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.04 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.01 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si6_b06_m200.07 3 0 120 354 0 5.9 6 0 0.0495798 0 200 600 0 6 6 1 0.0301508
si4_m4Dr6_m625.02 6 0 250 572 0 4.576 11 0 0.0183775 0 625 2074 0 6.6368 11 0 0.0106359
si4_m4Dr6_m625.06 6 0 250 545 0 4.36 10 0 0.01751 0 625 2073 0 6.6336 13 0 0.0106308
si4_m4Dr6_m625.03 6 0 250 561 0 4.488 12 0 0.0180241 0 625 2074 0 6.6368 14 0 0.0106359
si4_m4Dr6_m625.07 6 0 250 536 0 4.288 11 0 0.0172209 0 625 2070 0 6.624 11 0 0.0106154
si4_m4Dr6_m625.08 6 0 250 545 0 4.36 11 0 0.01751 0 625 2073 0 6.6336 12 0 0.0106308
si4_m4Dr6_m625.09 6 0 250 491 0 3.928 12 0 0.0157751 0 625 2074 0 6.6368 12 0 0.0106359
si4_m4Dr6_m625.00 6 0 250 559 0 4.472 13 0 0.0179598 0 625 2074 0 6.6368 13 0 0.0106359
si4_m4Dr6_m625.01 6 0 250 535 0 4.28 10 0 0.0171888 0 625 2074 0 6.6368 11 0 0.0106359
si4_m4Dr6_m625.05 6 0 250 572 0 4.576 11 0 0.0183775 0 625 2073 0 6.6336 12 0 0.0106308
si4_m4Dr6_m625.04 6 0 250 532 0 4.256 12 0 0.0170924 0 625 2074 0 6.6368 12 0 0.0106359
si6_b06m_m200.09 4 0 120 296 0 4.93333 14 0 0.0414566 0 200 597 0 5.97 14 0 0.03
si6_b06m_m200.02 4 0 120 286 0 4.76667 12 0 0.040056 0 200 599 0 5.99 13 0 0.0301005
si6_b06m_m200.05 4 0 120 305 0 5.08333 15 0 0.0427171 0 200 599 0 5.99 15 0 0.0301005
si6_b06m_m200.00 4 0 120 287 0 4.78333 18 0 0.0401961 0 200 600 0 6 18 0 0.0301508
si6_b06m_m200.07 4 0 120 297 0 4.95 13 0 0.0415966 0 200 599 0 5.99 15 0 0.0301005
si6_b06m_m200.04 4 0 120 311 0 5.18333 15 0 0.0435574 0 200 597 0 5.97 15 0 0.03
si6_b06m_m200.08 4 0 120 281 0 4.68333 14 0 0.0393557 0 200 600 0 6 14 0 0.0301508
si6_b06m_m200.06 4 0 120 294 0 4.9 12 0 0.0411765 0 200 596 0 5.96 15 0 0.0299497
si6_b06m_m200.03 4 0 120 295 0 4.91667 17 0 0.0413165 0 200 597 0 5.97 17 0 0.03
si6_b06m_m200.01 4 0 120 301 0 5.01667 15 0 0.0421569 0 200 599 0 5.99 15 0 0.0301005
si6_m4Dr4_m256.05 6 0 153 367 0 4.79739 9 0 0.0315617 0 256 774 0 6.04688 9 0 0.0237132
si6_m4Dr4_m256.03 6 0 153 348 0 4.54902 9 0 0.0299278 0 256 773 0 6.03906 10 0 0.0236826
si6_m4Dr4_m256.02 6 0 153 359 0 4.69281 10 0 0.0308738 0 256 773 0 6.03906 10 0 0.0236826
si6_m4Dr4_m256.01 6 0 153 398 0 5.20261 12 0 0.0342277 0 256 774 0 6.04688 12 0 0.0237132
si6_m4Dr4_m256.08 6 0 153 342 0 4.47059 9 0 0.0294118 0 256 773 0 6.03906 10 0 0.0236826
si6_m4Dr4_m256.09 6 0 153 329 0 4.30065 9 0 0.0282938 0 256 773 0 6.03906 11 0 0.0236826
si6_m4Dr4_m256.07 6 0 153 345 0 4.5098 10 0 0.0296698 0 256 773 0 6.03906 10 0 0.0236826
si6_m4Dr4_m256.06 6 0 153 362 0 4.73203 9 0 0.0311318 0 256 773 0 6.03906 11 0 0.0236826
si6_m4Dr4_m256.04 6 0 153 364 0 4.75817 10 0 0.0313037 0 256 774 0 6.04688 10 0 0.0237132
si6_m4Dr4_m256.00 6 0 153 350 0 4.57516 9 0 0.0300998 0 256 772 0 6.03125 11 0 0.023652
si4_r001_m600.01 7 0 240 654 0 5.45 16 0 0.0228033 0 600 3635 0 12.1167 24 0 0.0202282
si4_r001_m600.08 7 0 240 656 0 5.46667 12 0 0.0228731 0 600 3621 0 12.07 24 0 0.0201503
si4_r001_m600.02 7 0 240 670 0 5.58333 12 0 0.0233612 0 600 3630 0 12.1 23 0 0.0202003
si4_r001_m600.07 7 0 240 643 0 5.35833 14 0 0.0224198 0 600 3629 0 12.0967 24 0 0.0201948
si4_r001_m600.05 7 0 240 665 0 5.54167 15 0 0.0231869 0 600 3638 0 12.1267 22 0 0.0202449
si4_r001_m600.06 7 0 240 669 0 5.575 12 0 0.0233264 0 600 3636 0 12.12 23 0 0.0202337
si4_r001_m600.00 7 0 240 670 0 5.58333 13 0 0.0233612 0 600 3621 0 12.07 23 0 0.0201503
si4_r001_m600.04 7 0 240 628 0 5.23333 13 0 0.0218968 0 600 3637 0 12.1233 26 0 0.0202393
si4_r001_m600.09 7 0 240 653 0 5.44167 13 0 0.0227685 0 600 3621 0 12.07 23 0 0.0201503
si4_r001_m600.03 7 0 240 629 0 5.24167 13 0 0.0219317 0 600 3637 0 12.1233 24 0 0.0202393
si2_b09m_m200.08 4 0 40 117 0 5.85 14 0 0.15 0 200 895 0 8.95 22 0 0.0449749
si2_b09m_m200.06 4 0 40 80 0 4 17 0 0.102564 0 200 898 0 8.98 17 0 0.0451256
si2_b09m_m200.03 4 0 40 78 0 3.9 14 0 0.1 0 200 898 0 8.98 23 0 0.0451256
si2_b09m_m200.09 4 0 40 79 0 3.95 17 0 0.101282 0 200 894 0 8.94 18 0 0.0449246
si2_b09m_m200.04 4 0 40 91 0 4.55 16 0 0.116667 0 200 899 0 8.99 18 0 0.0451759
si2_b09m_m200.00 4 0 40 102 0 5.1 18 0 0.130769 0 200 897 0 8.97 18 0 0.0450754
si2_b09m_m200.01 4 0 40 79 0 3.95 16 0 0.101282 0 200 895 0 8.95 18 0 0.0449749
si2_b09m_m200.05 4 0 40 81 0 4.05 16 0 0.103846 0 200 897 0 8.97 20 0 0.0450754
si2_b09m_m200.07 4 0 40 87 0 4.35 17 0 0.111538 0 200 894 0 8.94 17 0 0.0449246
si2_b09m_m200.02 4 0 40 86 0 4.3 15 0 0.110256 0 200 897 0 8.97 17 0 0.0450754
si6_b03_m200.01 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.03 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.04 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.08 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.07 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.09 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.05 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.02 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.06 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b03_m200.00 3 0 120 177 0 2.95 3 0 0.0247899 0 200 300 0 3 3 1 0.0150754
si6_b09_m200.09 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.06 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.08 3 0 120 516 0 8.6 9 0 0.0722689 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.03 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.00 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.02 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.07 3 0 120 516 0 8.6 9 0 0.0722689 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.04 3 0 120 516 0 8.6 9 0 0.0722689 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.01 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
si6_b09_m200.05 3 0 120 517 0 8.61667 9 0 0.072409 0 200 900 0 9 9 1 0.0452261
g10-g11 2 0 41 80 0 3.90244 9 0 0.097561 0 42 114 0 5.42857 10 0 0.132404
g10-g12 2 0 41 80 0 3.90244 9 0 0.097561 0 48 203 0 8.45833 23 0 0.179965
g10-g13 2 0 41 80 0 3.90244 9 0 0.097561 0 49 125 0 5.10204 19 0 0.106293
g10-g14 2 0 41 80 0 3.90244 9 0 0.097561 0 50 109 0 4.36 17 0 0.0889796
g10-g15 2 0 41 80 0 3.90244 9 0 0.097561 0 50 145 0 5.8 20 0 0.118367
g10-g16 2 0 41 80 0 3.90244 9 0 0.097561 0 53 189 0 7.13208 11 0 0.137155
g10-g20 2 0 41 80 0 3.90244 9 0 0.097561 0 64 728 0 22.75 27 0 0.361111
g10-g21 2 0 41 80 0 3.90244 9 0 0.097561 0 64 1848 0 57.75 61 0 0.916667
g10-g22 2 0 41 80 0 3.90244 9 0 0.097561 0 67 224 0 6.68657 11 0 0.101312
g10-g23 2 0 41 80 0 3.90244 9 0 0.097561 0 73 283 0 7.75342 52 0 0.107686
g10-g25 2 0 41 80 0 3.90244 9 0 0.097561 0 75 114 0 3.04 20 0 0.0410811
g10-g26 2 0 41 80 0 3.90244 9 0 0.097561 0 80 254 0 6.35 36 0 0.0803797
g10-g27 2 0 41 80 0 3.90244 9 0 0.097561 0 86 400 0 9.30233 81 0 0.109439
g10-g28 2 0 41 80 0 3.90244 9 0 0.097561 0 97 92 0 1.89691 12 0 0.0197595
g10-g29 2 0 41 80 0 3.90244 9 0 0.097561 0 100 906 0 18.12 31 0 0.18303
g10-g30 2 0 41 80 0 3.90244 9 0 0.097561 0 100 907 8 18.06 31 0 0.183232
g10-g31 2 0 41 80 0 3.90244 9 0 0.097561 0 100 1000 0 20 32 0 0.20202
g10-g32 2 0 41 80 0 3.90244 9 0 0.097561 0 100 4950 0 99 99 1 1
g10-g33 2 0 41 80 0 3.90244 9 0 0.097561 0 101 297 0 5.88119 13 0 0.0588119
g10-g37 2 0 41 80 0 3.90244 9 0 0.097561 0 120 638 0 10.6333 13 0 0.0893557
g10-g38 2 0 41 80 0 3.90244 9 0 0.097561 0 121 210 0 3.47107 28 0 0.0289256
g10-g40 2 0 41 80 0 3.90244 9 0 0.097561 0 121 3600 0 59.5041 65 0 0.495868
g10-g41 2 0 41 80 0 3.90244 9 0 0.097561 0 128 368 0 5.75 10 0 0.0452756
g10-g42 2 0 41 80 0 3.90244 9 0 0.097561 0 128 508 0 7.9375 10 0 0.0625
g10-g43 2 0 41 80 0 3.90244 9 0 0.097561 0 128 824 0 12.875 29 0 0.101378
g10-g44 2 0 41 80 0 3.90244 9 0 0.097561 0 128 892 0 13.9375 31 0 0.109744
g10-g45 2 0 41 80 0 3.90244 9 0 0.097561 0 128 894 9 13.8984 31 0 0.10999
g10-g46 2 0 41 80 0 3.90244 9 0 0.097561 0 128 938 0 14.6562 26 0 0.115404
