instance family lad-values-removed lad-values-removed-percent lad-values-removed-min lad-values-removed-max lad-time lad-detected-inconsistent
si2_b09m_m200.04 4 98.500000 36.937500 98.500000 2.000000 0 false
si2_b09m_m200.00 4 99.000000 52.962500 99.000000 3.500000 0 false
si2_b09m_m200.01 4 99.500000 58.250000 99.500000 1.000000 0 false
si2_b09m_m200.05 4 99.000000 49.100000 99.000000 0.000000 0 false
si2_b09m_m200.07 4 99.500000 54.487500 99.500000 1.000000 0 false
si2_b09m_m200.02 4 98.500000 59.912500 98.500000 52.000000 0 false
si6_b03_m200.01 3 0 0 0 0 0 false
si6_b03_m200.03 3 0 0 0 0 0 false
si6_b03_m200.04 3 0 0 0 0 0 false
si6_b03_m200.08 3 0 0 0 0 0 false
si6_b03_m200.07 3 0 0 0 0 0 false
si6_b03_m200.09 3 0 0 0 0 0 false
si6_b03_m200.05 3 0 0 0 0 0 false
si6_b03_m200.02 3 0 0 0 0 0 false
si6_b03_m200.06 3 0 0 0 0 0 false
si6_b03_m200.00 3 0 0 0 0 0 false
si6_b09_m200.09 3 0 0 0 0 0 false
si6_b09_m200.06 3 0 0 0 0 0 false
si6_b09_m200.08 3 0 0 0 0 0 false
si6_b09_m200.03 3 0 0 0 0 0 false
si6_b09_m200.00 3 0 0 0 0 0 false
si6_b09_m200.02 3 0 0 0 0 0 false
si6_b09_m200.07 3 0 0 0 0 0 false
si6_b09_m200.04 3 0 0 0 0 0 false
si6_b09_m200.01 3 0 0 0 0 0 false
si6_b09_m200.05 3 0 0 0 0 0 false
g10-g11 2 97.619049 41.579559 97.619049 4.761905 0 false
g10-g12 2 50.000000 28.861789 50.000000 6.250000 0 false
g10-g13 2 83.673470 49.825784 83.673470 20.408163 0 false
g10-g14 2 84.000000 58.097561 84.000000 32.000000 0 false
g10-g15 2 74.000000 44.731707 74.000000 18.000000 0 false
g10-g16 2 81.132072 13.759779 81.132072 1.886792 0 false
g10-g20 2 0 0 0 0 0 false
g10-g21 2 0 0 0 0 0 false
g10-g22 2 71.641792 24.790681 71.641792 0.000000 0 false
g10-g23 2 54.794521 28.833946 54.794521 6.849315 0 false
g10-g25 2 77.333336 71.382114 77.333336 64.000000 0 false
g10-g26 2 70.000000 45.030488 70.000000 8.750000 0 false
g10-g27 2 60.465115 26.035167 60.465115 0.000000 0 false
g10-g28 2 0 100 0 0 0 true
g10-g29 2 0 0 0 0 0 false
g10-g30 2 0 0 0 0 0 false
g10-g31 2 0 0 0 0 0 false
g10-g32 2 0 0 0 0 0 false
g10-g33 2 96.039604 30.137648 96.039604 0.000000 0 false
g10-g37 2 5.000000 0.142276 5.000000 0.000000 0 false
g10-g38 2 83.471077 71.215481 83.471077 53.719009 0 false
g10-g40 2 0 0 0 0 0 false
g10-g41 2 97.656250 34.260671 97.656250 0.000000 0 false
g10-g42 2 50.000000 8.003049 50.000000 0.000000 0 false
g10-g43 2 32.812500 13.052591 32.812500 2.343750 0 false
g10-g44 2 28.906250 12.995427 28.906250 2.343750 0 false
g10-g45 2 35.937500 20.141006 35.937500 9.375000 0 false
g10-g46 2 2.343750 0.076220 2.343750 0.000000 0 false
g10-g47 2 4.687500 2.419970 4.687500 2.343750 0 false
g10-g48 2 0.781250 0.038110 0.781250 0.000000 0 false
g10-g49 2 4.687500 0.247713 4.687500 0.000000 0 false
g10-g50 2 0 0 0 0 0 false
g11-g12 2 54.166668 38.640873 54.166668 6.250000 0 false
g11-g13 2 89.795921 66.763848 89.795921 20.408163 0 false
g11-g14 2 94.000000 71.238095 94.000000 20.000000 0 false
g11-g15 2 84.000000 62.190476 84.000000 18.000000 0 false
g11-g16 2 90.566040 28.256963 90.566040 0.000000 0 false
g11-g20 2 0 0 0 0 0 false
g11-g21 2 0 0 0 0 0 false
g11-g22 2 86.567162 45.984364 86.567162 0.000000 0 false
g11-g23 2 84.931503 37.410307 84.931503 6.849315 0 false
g11-g25 2 88.000000 72.412698 88.000000 62.666668 0 false
g11-g26 2 76.250000 52.976190 76.250000 5.000000 0 false
g11-g27 2 69.767441 37.320044 69.767441 0.000000 0 false
g11-g28 2 0 100 0 0 0 true
g11-g29 2 0 0 0 0 0 false
g11-g30 2 0 0 0 0 0 false
g11-g31 2 0 0 0 0 0 false
g11-g32 2 0 0 0 0 0 false
g11-g33 2 0 100 0 0 0 true
g11-g37 2 17.500000 0.456349 17.500000 0.000000 0 false
g11-g38 2 83.471077 76.269185 83.471077 53.719009 0 false
g11-g40 2 0 0 0 0 0 false
g11-g41 2 0 100 0 0 0 true
g11-g42 2 71.875000 20.517113 71.875000 0.000000 0 false
g11-g43 2 38.281250 17.671131 38.281250 0.781250 0 false
g11-g44 2 31.250000 18.973214 31.250000 2.343750 0 false
g11-g45 2 39.062500 26.041667 39.062500 9.375000 0 false
g11-g46 2 6.250000 0.186012 6.250000 0.000000 0 false
g11-g47 2 8.593750 2.529762 8.593750 2.343750 0 false
g11-g48 2 2.343750 0.093006 2.343750 0.000000 0 false
g11-g49 2 6.250000 0.613839 6.250000 0.000000 0 false
g11-g50 2 0 0 0 0 0 false
g12-g20 2 43.750000 0.911458 43.750000 0.000000 0 false
g12-g21 2 0 0 0 0 0 false
g12-g23 2 0 100 0 0 0 true
g12-g26 2 0 100 0 0 0 true
g12-g27 2 94.186043 60.489341 94.186043 0.000000 0 false
g12-g29 2 89.000000 8.083333 89.000000 0.000000 0 false
g12-g30 2 92.000000 17.062500 92.000000 8.000000 0 false
g12-g31 2 75.000000 4.062500 75.000000 0.000000 0 false
g12-g32 2 0 0 0 0 0 false
g12-g38 2 0 100 0 0 0 true
g12-g40 2 0 0 0 0 0 false
g12-g43 2 86.718750 59.586589 86.718750 0.000000 0 false
g12-g44 2 84.375000 31.754557 84.375000 0.000000 0 false
g12-g45 2 87.500000 38.688151 87.500000 7.031250 0 false
g12-g46 2 99.218750 51.057943 99.218750 0.781250 0 false
g12-g47 2 99.218750 52.441406 99.218750 3.125000 0 false
g12-g48 2 96.875000 33.707682 96.875000 0.000000 0 false
g12-g50 2 12.500000 0.455729 12.500000 0.000000 0 false
g13-g15 2 98.000000 50.122449 98.000000 2.000000 0 false
g13-g20 2 0 0 0 0 0 false
g13-g21 2 0 0 0 0 0 false
g13-g23 2 97.260277 48.140900 97.260277 0.000000 0 false
g13-g25 2 0 100 0 0 0 true
g13-g26 2 0 100 0 0 0 true
g13-g27 2 93.023254 36.093972 93.023254 0.000000 0 false
g13-g29 2 58.000000 3.857143 58.000000 0.000000 0 false
g13-g30 2 64.000000 11.714286 64.000000 8.000000 0 false
g13-g31 2 37.000000 2.122449 37.000000 0.000000 0 false
g13-g32 2 0 0 0 0 0 false
g13-g38 2 0 100 0 0 0 true
g13-g40 2 0 0 0 0 0 false
g13-g43 2 77.343750 43.686224 77.343750 0.000000 0 false
g13-g44 2 67.187500 18.128189 67.187500 0.000000 0 false
g13-g45 2 72.656250 25.175383 72.656250 7.031250 0 false
g13-g46 2 86.718750 12.005740 86.718750 0.000000 0 false
g13-g47 2 87.500000 15.130740 87.500000 2.343750 0 false
g13-g48 2 78.125000 8.067602 78.125000 0.000000 0 false
g13-g49 2 71.875000 12.484056 71.875000 0.000000 0 false
g13-g50 2 2.343750 0.127551 2.343750 0.000000 0 false
g14-g15 2 94.000000 42.880000 94.000000 0.000000 0 false
g14-g20 2 0 0 0 0 0 false
g14-g21 2 0 0 0 0 0 false
g14-g23 2 93.150688 35.780822 93.150688 0.000000 0 false
g14-g25 2 0 100 0 0 0 true
g14-g26 2 96.250000 43.275000 96.250000 0.000000 0 false
g14-g27 2 89.534882 28.116279 89.534882 0.000000 0 false
g14-g29 2 30.000000 1.120000 30.000000 0.000000 0 false
g14-g30 2 37.000000 9.080000 37.000000 8.000000 0 false
g14-g31 2 16.000000 0.520000 16.000000 0.000000 0 false
g14-g32 2 0 0 0 0 0 false
g14-g38 2 95.041321 61.603306 95.041321 0.000000 0 false
g14-g40 2 0 0 0 0 0 false
g14-g43 2 71.093750 32.421875 71.093750 0.000000 0 false
g14-g44 2 58.593750 14.640625 58.593750 0.000000 0 false
g14-g45 2 65.625000 21.734375 65.625000 7.031250 0 false
g14-g46 2 72.656250 3.875000 72.656250 0.000000 0 false
g14-g47 2 72.656250 6.140625 72.656250 2.343750 0 false
g14-g48 2 60.937500 3.078125 60.937500 0.000000 0 false
g14-g49 2 46.093750 4.250000 46.093750 0.000000 0 false
g14-g50 2 0.781250 0.031250 0.781250 0.000000 0 false
g15-g20 2 0 0 0 0 0 false
g15-g21 2 0 0 0 0 0 false
g15-g23 2 0 100 0 0 0 true
g15-g25 2 0 100 0 0 0 true
g15-g26 2 0 100 0 0 0 true
g15-g27 2 93.023254 41.534884 93.023254 0.000000 0 false
g15-g29 2 72.000000 6.340000 72.000000 0.000000 0 false
g15-g30 2 76.000000 14.060000 76.000000 8.000000 0 false
g15-g31 2 48.000000 3.800000 48.000000 0.000000 0 false
g15-g32 2 0 0 0 0 0 false
g15-g38 2 0 100 0 0 0 true
g15-g40 2 0 0 0 0 0 false
g15-g43 2 78.906250 47.937500 78.906250 0.000000 0 false
g15-g44 2 72.656250 20.812500 72.656250 0.000000 0 false
g15-g45 2 78.125000 27.781250 78.125000 7.031250 0 false
g15-g46 2 97.656250 32.875000 97.656250 0.000000 0 false
g15-g47 2 97.656250 34.828125 97.656250 2.343750 0 false
g15-g48 2 88.281250 17.390625 88.281250 0.000000 0 false
g15-g49 2 83.593750 23.671875 83.593750 0.000000 0 false
g15-g50 2 3.906250 0.250000 3.906250 0.000000 0 false
g16-g20 2 0 0 0 0 0 false
g16-g21 2 0 0 0 0 0 false
g16-g22 2 0 100 0 0 0 true
g16-g23 2 91.780823 50.684932 91.780823 6.849315 0 false
g16-g25 2 92.000000 76.628931 92.000000 62.666668 0 false
g16-g26 2 85.000000 66.344340 85.000000 6.250000 0 false
g16-g27 2 73.255814 50.987275 73.255814 0.000000 0 false
g16-g28 2 0 100 0 0 0 true
g16-g29 2 1.000000 0.056604 1.000000 0.000000 0 false
g16-g30 2 9.000000 8.056604 9.000000 8.000000 0 false
g16-g31 2 0 0 0 0 0 false
g16-g32 2 0 0 0 0 0 false
g16-g33 2 0 100 0 0 0 true
g16-g37 2 39.166668 7.201258 39.166668 0.000000 0 false
g16-g38 2 90.082642 80.445969 90.082642 53.719009 0 false
g16-g40 2 0 0 0 0 0 false
g16-g43 2 48.437500 27.653302 48.437500 2.343750 0 false
g16-g44 2 38.281250 24.764151 38.281250 2.343750 0 false
g16-g45 2 45.312500 31.824882 45.312500 9.375000 0 false
g16-g46 2 14.843750 1.503538 14.843750 0.000000 0 false
g16-g47 2 17.968750 3.891509 17.968750 2.343750 0 false
g16-g48 2 8.593750 0.854953 8.593750 0.000000 0 false
g16-g49 2 7.812500 2.196344 7.812500 0.000000 0 false
g16-g50 2 0 0 0 0 0 false
g17-g18 2 0 0 0 0 0 false
g17-g19 2 31.250000 16.015625 31.250000 0.000000 0 false
g17-g20 2 0 0 0 0 0 false
g17-g21 2 0 0 0 0 0 false
g17-g22 2 10.447762 5.876866 10.447762 0.000000 0 false
g17-g23 2 30.136986 26.883562 30.136986 17.808220 0 false
g17-g24 2 82.666664 82.083333 82.666664 81.333336 0 false
g17-g25 2 72.000000 71.416667 72.000000 70.666664 0 false
g17-g26 2 48.750000 43.906250 48.750000 28.750000 0 false
g17-g27 2 27.906977 23.110465 27.906977 13.953488 0 false
g17-g28 2 0 100 0 0 0 true
g17-g29 2 0 0 0 0 0 false
g17-g30 2 0 0 0 0 0 false
g17-g31 2 0 0 0 0 0 false
g17-g32 2 0 0 0 0 0 false
g17-g33 2 2.970297 1.670792 2.970297 0.000000 0 false
g17-g34 2 0 0 0 0 0 false
g17-g35 2 9.166667 4.479167 9.166667 0.000000 0 false
g17-g36 2 0 0 0 0 0 false
g17-g37 2 0 0 0 0 0 false
g17-g38 2 75.206612 70.867769 75.206612 65.289253 0 false
g17-g39 2 9.917356 5.165289 9.917356 0.000000 0 false
g17-g40 2 0 0 0 0 0 false
g17-g41 2 3.125000 1.513672 3.125000 0.000000 0 false
g17-g42 2 2.343750 1.367188 2.343750 0.000000 0 false
g17-g43 2 11.718750 7.128906 11.718750 2.343750 0 false
g17-g44 2 13.281250 11.279297 13.281250 6.250000 0 false
g17-g45 2 20.312500 18.359375 20.312500 14.062500 0 false
g17-g46 2 0 0 0 0 0 false
g17-g47 2 0 0 0 0 0 false
g17-g48 2 0 0 0 0 0 false
g17-g49 2 0 0 0 0 0 false
g17-g50 2 0 0 0 0 0 false
g18-g19 2 31.250000 31.250000 31.250000 31.250000 0 false
g18-g20 2 0 0 0 0 0 false
g18-g21 2 0 0 0 0 0 false
g18-g22 2 10.447762 10.447761 10.447762 10.447762 0 false
g18-g23 2 30.136986 30.136986 30.136986 30.136986 0 false
g18-g24 2 82.666664 82.666667 82.666664 82.666664 0 false
g18-g25 2 72.000000 72.000000 72.000000 72.000000 0 false
g18-g26 2 48.750000 48.750000 48.750000 48.750000 0 false
g18-g27 2 27.906977 27.906977 27.906977 27.906977 0 false
g18-g28 2 0 100 0 0 0 true
g18-g29 2 0 0 0 0 0 false
g18-g30 2 0 0 0 0 0 false
g18-g31 2 0 0 0 0 0 false
g18-g32 2 0 0 0 0 0 false
g18-g33 2 2.970297 2.970297 2.970297 2.970297 0 false
g18-g34 2 0 0 0 0 0 false
g18-g35 2 9.166667 9.166667 9.166667 9.166667 0 false
g18-g36 2 0 0 0 0 0 false
g18-g37 2 0 0 0 0 0 false
g18-g38 2 75.206612 75.206612 75.206612 75.206612 0 false
g18-g39 2 9.917356 9.917355 9.917356 9.917356 0 false
g18-g40 2 0 0 0 0 0 false
g18-g41 2 3.125000 3.125000 3.125000 3.125000 0 false
g18-g42 2 2.343750 2.343750 2.343750 2.343750 0 false
g18-g43 2 11.718750 11.718750 11.718750 11.718750 0 false
g18-g44 2 13.281250 13.281250 13.281250 13.281250 0 false
g18-g45 2 20.312500 20.312500 20.312500 20.312500 0 false
g18-g46 2 0 0 0 0 0 false
g18-g47 2 0 0 0 0 0 false
g18-g48 2 0 0 0 0 0 false
g18-g49 2 0 0 0 0 0 false
g18-g50 2 0 0 0 0 0 false
g19-g20 2 0 0 0 0 0 false
g19-g21 2 0 0 0 0 0 false
g19-g22 2 65.671638 54.197761 65.671638 5.970149 0 false
g19-g23 2 47.945206 35.702055 47.945206 21.917809 0 false
g19-g25 2 76.000000 72.750000 76.000000 70.666664 0 false
g19-g26 2 71.250000 54.687500 71.250000 33.750000 0 false
g19-g27 2 55.813953 35.610465 55.813953 16.279070 0 false
g19-g28 2 0 100 0 0 0 true
g19-g29 2 0 0 0 0 0 false
g19-g30 2 0 0 0 0 0 false
g19-g31 2 0 0 0 0 0 false
g19-g32 2 0 0 0 0 0 false
g19-g33 2 0 100 0 0 0 true
g19-g35 2 0 100 0 0 0 true
g19-g37 2 0.833333 0.208333 0.833333 0.000000 0 false
g19-g38 2 83.471077 75.413223 83.471077 65.289253 0 false
g19-g40 2 0 0 0 0 0 false
g19-g41 2 0 100 0 0 0 true
g19-g42 2 46.093750 19.580078 46.093750 0.000000 0 false
g19-g43 2 30.468750 20.556641 30.468750 9.375000 0 false
g19-g44 2 27.343750 17.919922 27.343750 7.031250 0 false
g19-g45 2 34.375000 25.000000 34.375000 14.843750 0 false
g19-g46 2 0.781250 0.195312 0.781250 0.000000 0 false
g19-g47 2 3.125000 2.539062 3.125000 2.343750 0 false
g19-g48 2 0.781250 0.195312 0.781250 0.000000 0 false
g19-g49 2 2.343750 0.781250 2.343750 0.000000 0 false
g19-g50 2 0 0 0 0 0 false
g2-g10 2 2.439024 2.439024 2.439024 2.439024 0 false
g2-g11 2 2.380952 2.380952 2.380952 2.380952 0 false
g2-g12 2 8.333333 8.333333 8.333333 8.333333 0 false
g2-g13 2 24.489796 24.489796 24.489796 24.489796 0 false
g2-g14 2 32.000000 32.000000 32.000000 32.000000 0 false
g2-g15 2 24.000000 24.000000 24.000000 24.000000 0 false
g2-g16 2 1.886792 1.886792 1.886792 1.886792 0 false
g2-g17 2 0 0 0 0 0 false
g2-g18 2 0 0 0 0 0 false
g2-g19 2 0 0 0 0 0 false
g2-g20 2 0 0 0 0 0 false
g2-g21 2 0 0 0 0 0 false
g2-g22 2 0 0 0 0 0 false
g2-g23 2 9.589041 9.589041 9.589041 9.589041 0 false
g2-g24 2 70.666664 70.666667 70.666664 70.666664 0 false
g2-g25 2 68.000000 68.000000 68.000000 68.000000 0 false
g2-g26 2 26.250000 26.250000 26.250000 26.250000 0 false
g2-g27 2 11.627907 11.627907 11.627907 11.627907 0 false
g2-g28 2 60.824741 60.824742 60.824741 60.824741 0 false
g2-g29 2 0 0 0 0 0 false
g2-g3 2 0 0 0 0 0 false
g2-g30 2 0 0 0 0 0 false
g2-g31 2 0 0 0 0 0 false
g2-g32 2 0 0 0 0 0 false
g2-g33 2 0 0 0 0 0 false
g2-g34 2 0 0 0 0 0 false
g2-g35 2 0 0 0 0 0 false
g2-g36 2 0 0 0 0 0 false
g2-g37 2 0 0 0 0 0 false
g2-g38 2 65.289253 65.289256 65.289253 65.289253 0 false
g2-g39 2 0 0 0 0 0 false
g2-g4 2 0 0 0 0 0 false
g2-g40 2 0 0 0 0 0 false
g2-g41 2 0 0 0 0 0 false
g2-g42 2 0 0 0 0 0 false
g2-g43 2 0.781250 0.781250 0.781250 0.781250 0 false
g2-g44 2 6.250000 6.250000 6.250000 6.250000 0 false
g2-g45 2 14.062500 14.062500 14.062500 14.062500 0 false
g2-g46 2 0 0 0 0 0 false
g2-g47 2 0 0 0 0 0 false
g2-g48 2 0 0 0 0 0 false
g2-g49 2 0 0 0 0 0 false
g2-g5 2 0 0 0 0 0 false
g2-g50 2 0 0 0 0 0 false
g2-g6 2 15.789474 15.789474 15.789474 15.789474 0 false
g2-g7 2 0 0 0 0 0 false
g2-g8 2 3.333333 3.333333 3.333333 3.333333 0 false
g2-g9 2 35.135136 35.135135 35.135136 35.135136 0 false
g20-g21 2 0 0 0 0 0 false
g20-g23 2 0 100 0 0 0 true
g20-g26 2 0 100 0 0 0 true
g20-g27 2 0 100 0 0 0 true
g20-g29 2 0 100 0 0 0 true
g20-g30 2 0 100 0 0 0 true
g20-g31 2 0 100 0 0 0 true
g20-g32 2 0 0 0 0 0 false
g20-g38 2 0 100 0 0 0 true
g20-g40 2 0 0 0 0 0 false
g20-g43 2 0 100 0 0 0 true
g20-g44 2 0 100 0 0 0 true
g20-g45 2 0 100 0 0 0 true
g20-g48 2 0 100 0 0 0 true
g20-g50 2 22.656250 18.847656 22.656250 17.187500 0 false
g21-g27 2 0 100 0 0 0 true
g21-g32 2 0 0 0 0 0 false
g21-g40 2 80.165291 64.979339 80.165291 52.066116 1 false
g21-g50 2 0 100 0 0 0 true
g22-g23 2 90.410957 53.240646 90.410957 17.808220 0 false
g22-g25 2 92.000000 77.412935 92.000000 70.666664 0 false
g22-g26 2 85.000000 61.511194 85.000000 28.750000 0 false
g22-g27 2 76.744186 47.813259 76.744186 13.953488 0 false
g22-g28 2 0 100 0 0 0 true
g22-g29 2 1.000000 0.029851 1.000000 0.000000 0 false
g22-g30 2 9.000000 8.029851 9.000000 8.000000 0 false
g22-g31 2 0 0 0 0 0 false
g22-g32 2 0 0 0 0 0 false
g22-g33 2 0 100 0 0 0 true
g22-g37 2 39.166668 6.567164 39.166668 0.000000 0 false
g22-g38 2 90.082642 78.611077 90.082642 65.289253 0 false
g22-g40 2 0 0 0 0 0 false
g22-g43 2 47.656250 26.609142 47.656250 8.593750 0 false
g22-g44 2 38.281250 22.994403 38.281250 6.250000 0 false
g22-g45 2 45.312500 30.130597 45.312500 14.062500 0 false
g22-g46 2 14.843750 1.562500 14.843750 0.000000 0 false
g22-g47 2 17.968750 3.929571 17.968750 2.343750 0 false
g22-g48 2 8.593750 0.699627 8.593750 0.000000 0 false
g22-g49 2 7.812500 2.180504 7.812500 0.000000 0 false
g22-g50 2 0 0 0 0 0 false
g23-g27 2 98.837212 54.189232 98.837212 0.000000 0 false
g23-g32 2 0 0 0 0 0 false
g23-g40 2 0 0 0 0 0 false
g23-g50 2 45.312500 14.008990 45.312500 0.000000 1 false
g24-g25 2 72.000000 42.542222 72.000000 0.000000 0 false
g24-g26 2 52.500000 16.733333 52.500000 0.000000 0 false
g24-g27 2 47.674419 10.480620 47.674419 0.000000 0 false
g24-g28 2 0 100 0 0 0 true
g24-g29 2 0 0 0 0 0 false
g24-g30 2 0 0 0 0 0 false
g24-g31 2 0 0 0 0 0 false
g24-g32 2 0 0 0 0 0 false
g24-g33 2 89.108910 12.079208 89.108910 0.000000 0 false
g24-g35 2 91.666664 15.366667 91.666664 0.000000 0 false
g24-g36 2 95.833336 13.822222 95.833336 0.000000 0 false
g24-g37 2 0 0 0 0 0 false
g24-g38 2 75.206612 40.815427 75.206612 0.000000 0 false
g24-g39 2 59.504131 10.975207 59.504131 0.000000 0 false
g24-g40 2 0 0 0 0 0 false
g24-g41 2 96.093750 12.625000 96.093750 0.000000 0 false
g24-g42 2 26.562500 3.802083 26.562500 0.000000 0 false
g24-g43 2 21.093750 4.125000 21.093750 0.000000 0 false
g24-g44 2 23.437500 6.052083 23.437500 0.000000 0 false
g24-g45 2 30.468750 13.177083 30.468750 7.031250 0 false
g24-g46 2 0 0 0 0 0 false
g24-g47 2 0 0 0 0 0 false
g24-g48 2 0 0 0 0 0 false
g24-g49 2 0.781250 0.093750 0.781250 0.000000 0 false
g24-g50 2 0 0 0 0 0 false
g25-g26 2 97.500000 25.783333 97.500000 0.000000 0 false
g25-g27 2 93.023254 21.255814 93.023254 0.000000 0 false
g25-g29 2 72.000000 1.133333 72.000000 0.000000 0 false
g25-g30 2 76.000000 9.066667 76.000000 8.000000 0 false
g25-g31 2 48.000000 0.666667 48.000000 0.000000 0 false
g25-g32 2 0 0 0 0 0 false
g25-g38 2 0 100 0 0 0 true
g25-g40 2 0 0 0 0 0 false
g25-g43 2 78.906250 17.468750 78.906250 0.000000 0 false
g25-g44 2 72.656250 10.364583 72.656250 0.000000 0 false
g25-g45 2 78.125000 17.489583 78.125000 7.031250 0 false
g25-g46 2 94.531250 9.416667 94.531250 0.000000 0 false
g25-g47 2 94.531250 11.916667 94.531250 2.343750 0 false
g25-g48 2 87.500000 3.791667 87.500000 0.000000 0 false
g25-g49 2 82.812500 7.166667 82.812500 0.000000 0 false
g25-g50 2 3.906250 0.052083 3.906250 0.000000 0 false
g26-g27 2 98.837212 43.517442 98.837212 0.000000 0 false
g26-g32 2 0 0 0 0 0 false
g26-g40 2 0 0 0 0 0 false
g26-g50 2 28.906250 2.519531 28.906250 0.000000 1 false
g27-g32 2 0 0 0 0 0 false
g27-g50 2 92.968750 24.836483 92.968750 0.781250 1 false
g28-g29 2 3.000000 0.030928 3.000000 0.000000 0 false
g28-g30 2 11.000000 8.030928 11.000000 8.000000 0 false
g28-g31 2 0 0 0 0 0 false
g28-g32 2 0 0 0 0 0 false
g28-g33 2 0 100 0 0 0 true
g28-g37 2 78.333336 3.084192 78.333336 0.000000 0 false
g28-g38 2 90.082642 46.485473 90.082642 0.000000 0 false
g28-g40 2 0 0 0 0 0 false
g28-g43 2 50.781250 13.925580 50.781250 0.000000 0 false
g28-g44 2 41.406250 6.072809 41.406250 0.000000 0 false
g28-g45 2 49.218750 13.329575 49.218750 7.031250 0 false
g28-g46 2 21.093750 0.426869 21.093750 0.000000 0 false
g28-g47 2 23.437500 2.770619 23.437500 2.343750 0 false
g28-g48 2 14.843750 0.233570 14.843750 0.000000 0 false
g28-g49 2 10.156250 0.426869 10.156250 0.000000 0 false
g28-g50 2 0 0 0 0 0 false
g29-g30 2 0 100 0 0 0 true
g29-g31 2 99.000000 52.020000 99.000000 0.000000 0 false
g29-g32 2 0 0 0 0 0 false
g29-g40 2 0 0 0 0 0 false
g29-g44 2 0 100 0 0 0 true
g29-g45 2 0 100 0 0 0 true
g29-g50 2 25.000000 3.531250 25.000000 0.000000 1 false
g3-g10 2 19.512196 19.512195 19.512196 19.512196 0 false
g3-g11 2 7.142857 7.142857 7.142857 7.142857 0 false
g3-g12 2 22.916666 22.916667 22.916666 22.916666 0 false
g3-g13 2 38.775509 38.775510 38.775509 38.775509 0 false
g3-g14 2 38.000000 38.000000 38.000000 38.000000 0 false
g3-g15 2 34.000000 34.000000 34.000000 34.000000 0 false
g3-g16 2 1.886792 1.886792 1.886792 1.886792 0 false
g3-g17 2 18.750000 18.750000 18.750000 18.750000 0 false
g3-g18 2 0 0 0 0 0 false
g3-g19 2 6.250000 6.250000 6.250000 6.250000 0 false
g3-g20 2 0 0 0 0 0 false
g3-g21 2 0 0 0 0 0 false
g3-g22 2 2.985075 2.985075 2.985075 2.985075 0 false
g3-g23 2 24.657534 24.657534 24.657534 24.657534 0 false
g3-g24 2 81.333336 81.333333 81.333336 81.333336 0 false
g3-g25 2 70.666664 70.666667 70.666664 70.666664 0 false
g3-g26 2 40.000000 40.000000 40.000000 40.000000 0 false
g3-g27 2 17.441860 17.441860 17.441860 17.441860 0 false
g3-g28 2 96.907219 96.907216 96.907219 96.907219 0 false
g3-g29 2 0 0 0 0 0 false
g3-g30 2 0 0 0 0 0 false
g3-g31 2 0 0 0 0 0 false
g3-g32 2 0 0 0 0 0 false
g3-g33 2 0 0 0 0 0 false
g3-g34 2 0 0 0 0 0 false
g3-g35 2 0 0 0 0 0 false
g3-g36 2 0 0 0 0 0 false
g3-g37 2 0 0 0 0 0 false
g3-g38 2 65.289253 65.289256 65.289253 65.289253 0 false
g3-g39 2 1.652893 1.652893 1.652893 1.652893 0 false
g3-g4 2 0 0 0 0 0 false
g3-g40 2 0 0 0 0 0 false
g3-g41 2 0 0 0 0 0 false
g3-g42 2 0.781250 0.781250 0.781250 0.781250 0 false
g3-g43 2 3.125000 3.125000 3.125000 3.125000 0 false
g3-g44 2 9.375000 9.375000 9.375000 9.375000 0 false
g3-g45 2 16.406250 16.406250 16.406250 16.406250 0 false
g3-g46 2 0 0 0 0 0 false
g3-g47 2 0 0 0 0 0 false
g3-g48 2 0 0 0 0 0 false
g3-g49 2 0 0 0 0 0 false
g3-g5 2 0 0 0 0 0 false
g3-g50 2 0 0 0 0 0 false
g3-g6 2 36.842106 36.842105 36.842106 36.842106 0 false
g3-g7 2 0 0 0 0 0 false
g3-g8 2 23.333334 23.333333 23.333334 23.333334 0 false
g3-g9 2 48.648647 48.648649 48.648647 48.648647 0 false
g30-g31 2 0 100 0 0 0 true
g30-g32 2 0 0 0 0 0 false
g30-g40 2 0 0 0 0 0 false
g30-g44 2 0 100 0 0 0 true
g30-g45 2 0 100 0 0 0 true
g30-g50 2 0 100 0 0 0 true
g31-g32 2 0 0 0 0 0 false
g31-g40 2 0 0 0 0 0 false
g31-g50 2 25.781250 7.195312 25.781250 0.000000 1 false
g33-g37 2 95.833336 9.191419 95.833336 0.000000 0 false
g33-g38 2 90.082642 77.743229 90.082642 65.289253 0 false
g33-g40 2 0 0 0 0 0 false
g33-g43 2 56.250000 21.952351 56.250000 11.718750 0 false
g33-g44 2 48.437500 20.776609 48.437500 9.375000 0 false
g33-g45 2 54.687500 27.800124 54.687500 16.406250 0 false
g33-g46 2 25.000000 0.495050 25.000000 0.000000 0 false
g33-g47 2 27.343750 2.846535 27.343750 2.343750 0 false
g33-g48 2 21.093750 0.363552 21.093750 0.000000 0 false
g33-g49 2 15.625000 0.835396 15.625000 0.000000 0 false
g33-g50 2 0 0 0 0 0 false
g34-g35 2 9.166667 9.166667 9.166667 9.166667 0 false
g34-g36 2 0 0 0 0 0 false
g34-g37 2 0 0 0 0 0 false
g34-g38 2 75.206612 75.206612 75.206612 75.206612 0 false
g34-g39 2 9.917356 9.917355 9.917356 9.917356 0 false
