@relation R_data_frame

@attribute instance_id string
@attribute algorithm string
@attribute time numeric
@attribute repetition numeric
@attribute runstatus {ok,timeout}

@data
si4_b09_m400.03,supplementallad,0.547,1,ok
si4_b09_m400.00,supplementallad,0.559,1,ok
si4_b09_m400.07,supplementallad,0.549,1,ok
si4_b09_m400.01,supplementallad,0.542,1,ok
si4_b09_m400.06,supplementallad,0.547,1,ok
si4_b09_m400.04,supplementallad,0.561,1,ok
si4_b09_m400.02,supplementallad,0.595,1,ok
si4_b09_m400.08,supplementallad,0.555,1,ok
si4_b09_m400.09,supplementallad,0.56,1,ok
si4_b06m_m400.06,supplementallad,0.016,1,ok
si4_b06m_m400.03,supplementallad,0.019,1,ok
si4_b06m_m400.01,supplementallad,0.018,1,ok
si4_b06m_m400.08,supplementallad,0.018,1,ok
si4_b06m_m400.05,supplementallad,0.018,1,ok
si4_b06m_m400.07,supplementallad,0.018,1,ok
si4_b06m_m400.00,supplementallad,0.021,1,ok
si4_b06m_m400.04,supplementallad,0.018,1,ok
si4_b06m_m400.09,supplementallad,0.018,1,ok
si4_b06m_m400.02,supplementallad,0.018,1,ok
si2_m4Dr2_m625.05,supplementallad,0.1,1,ok
si2_m4Dr2_m625.00,supplementallad,0.292,1,ok
si2_m4Dr2_m625.08,supplementallad,0.02,1,ok
si2_m4Dr2_m625.09,supplementallad,0.101,1,ok
si2_m4Dr2_m625.06,supplementallad,0.24,1,ok
si2_m4Dr2_m625.04,supplementallad,0.211,1,ok
si2_m4Dr2_m625.01,supplementallad,0.132,1,ok
si2_m4Dr2_m625.03,supplementallad,0.077,1,ok
si2_m4Dr2_m625.02,supplementallad,0.248,1,ok
si2_m4Dr2_m625.07,supplementallad,0.107,1,ok
si2_r005_m200.02,supplementallad,0.707,1,ok
si2_r005_m200.01,supplementallad,14.436,1,ok
si2_r005_m200.03,supplementallad,2.308,1,ok
si2_r005_m200.05,supplementallad,338.591,1,ok
si2_r005_m200.08,supplementallad,76.597,1,ok
si2_r005_m200.04,supplementallad,13.754,1,ok
si2_r005_m200.09,supplementallad,0.166,1,ok
si2_r005_m200.06,supplementallad,3.534,1,ok
si2_r005_m200.00,supplementallad,23.184,1,ok
si2_r005_m200.07,supplementallad,3.552,1,ok
si4_b03m_m400.03,supplementallad,0.013,1,ok
si4_b03m_m400.09,supplementallad,0.01,1,ok
si4_b03m_m400.08,supplementallad,0.01,1,ok
si4_b03m_m400.04,supplementallad,0.012,1,ok
si4_b03m_m400.00,supplementallad,0.012,1,ok
si4_b03m_m400.01,supplementallad,0.011,1,ok
si4_b03m_m400.07,supplementallad,0.02,1,ok
si4_b03m_m400.02,supplementallad,0.012,1,ok
si4_b03m_m400.06,supplementallad,0.013,1,ok
si4_b03m_m400.05,supplementallad,0.009,1,ok
si2_r01_m600.01,supplementallad,?,1,timeout
si2_r01_m600.06,supplementallad,?,1,timeout
si2_r01_m600.09,supplementallad,?,1,timeout
si2_r01_m600.08,supplementallad,?,1,timeout
si2_r01_m600.04,supplementallad,?,1,timeout
si2_r01_m600.02,supplementallad,?,1,timeout
si2_r01_m600.00,supplementallad,42082.067,1,ok
si2_r01_m600.07,supplementallad,?,1,timeout
si2_r01_m600.03,supplementallad,84409.029,1,ok
si2_r01_m600.05,supplementallad,?,1,timeout
si4_m4Dr6_m256.01,supplementallad,0.008,1,ok
si4_m4Dr6_m256.00,supplementallad,0.068,1,ok
si4_m4Dr6_m256.05,supplementallad,0.045,1,ok
si4_m4Dr6_m256.08,supplementallad,0.047,1,ok
si4_m4Dr6_m256.03,supplementallad,0.009,1,ok
si4_m4Dr6_m256.06,supplementallad,0.03,1,ok
si4_m4Dr6_m256.09,supplementallad,0.01,1,ok
si4_m4Dr6_m256.07,supplementallad,0.123,1,ok
si4_m4Dr6_m256.02,supplementallad,0.006,1,ok
si4_m4Dr6_m256.04,supplementallad,0.079,1,ok
si2_b03m_m400.02,supplementallad,0.009,1,ok
si2_b03m_m400.00,supplementallad,0.005,1,ok
si2_b03m_m400.01,supplementallad,0.007,1,ok
si2_b03m_m400.05,supplementallad,0.005,1,ok
si2_b03m_m400.08,supplementallad,0.006,1,ok
si2_b03m_m400.07,supplementallad,0.009,1,ok
si2_b03m_m400.09,supplementallad,0.004,1,ok
si2_b03m_m400.03,supplementallad,0.007,1,ok
si2_b03m_m400.04,supplementallad,0.006,1,ok
si2_b03m_m400.06,supplementallad,0.016,1,ok
si2_b03m_m200.05,supplementallad,0.001,1,ok
si2_b03m_m200.03,supplementallad,0.001,1,ok
si2_b03m_m200.00,supplementallad,0.003,1,ok
si2_b03m_m200.08,supplementallad,0.001,1,ok
si2_b03m_m200.06,supplementallad,0.002,1,ok
si2_b03m_m200.02,supplementallad,0.001,1,ok
si2_b03m_m200.09,supplementallad,0.001,1,ok
si2_b03m_m200.04,supplementallad,0.002,1,ok
si2_b03m_m200.01,supplementallad,0.001,1,ok
si2_b03m_m200.07,supplementallad,0.003,1,ok
si4_r001_m200.04,supplementallad,0.016,1,ok
si4_r001_m200.07,supplementallad,0.02,1,ok
si4_r001_m200.00,supplementallad,0.016,1,ok
si4_r001_m200.01,supplementallad,0.019,1,ok
si4_r001_m200.03,supplementallad,0.03,1,ok
si4_r001_m200.06,supplementallad,0.018,1,ok
si4_r001_m200.05,supplementallad,0.018,1,ok
si4_r001_m200.08,supplementallad,0.026,1,ok
si4_r001_m200.09,supplementallad,0.067,1,ok
si4_r001_m200.02,supplementallad,0.02,1,ok
si2_m4D_m256.08,supplementallad,0.029,1,ok
si2_m4D_m256.03,supplementallad,0.041,1,ok
si2_m4D_m256.02,supplementallad,0.022,1,ok
si2_m4D_m256.06,supplementallad,0.043,1,ok
si2_m4D_m256.04,supplementallad,0.008,1,ok
si2_m4D_m256.07,supplementallad,0.024,1,ok
si2_m4D_m256.01,supplementallad,0.043,1,ok
si2_m4D_m256.09,supplementallad,0.024,1,ok
si2_m4D_m256.00,supplementallad,0.023,1,ok
si2_m4D_m256.05,supplementallad,0.045,1,ok
si6_r01_m400.04,supplementallad,2475.52,1,ok
si6_r01_m400.08,supplementallad,430.378,1,ok
si6_r01_m400.07,supplementallad,738.714,1,ok
si6_r01_m400.06,supplementallad,658.858,1,ok
si6_r01_m400.05,supplementallad,2846.407,1,ok
si6_r01_m400.02,supplementallad,1723.348,1,ok
si6_r01_m400.00,supplementallad,1394.529,1,ok
si6_r01_m400.03,supplementallad,1081.959,1,ok
si6_r01_m400.01,supplementallad,468.545,1,ok
si6_r01_m400.09,supplementallad,644.636,1,ok
si2_m4Dr4_m625.07,supplementallad,0.103,1,ok
si2_m4Dr4_m625.02,supplementallad,0.029,1,ok
si2_m4Dr4_m625.03,supplementallad,0.021,1,ok
si2_m4Dr4_m625.00,supplementallad,0.034,1,ok
si2_m4Dr4_m625.05,supplementallad,0.023,1,ok
si2_m4Dr4_m625.06,supplementallad,0.33,1,ok
si2_m4Dr4_m625.09,supplementallad,1.697,1,ok
si2_m4Dr4_m625.01,supplementallad,0.167,1,ok
si2_m4Dr4_m625.08,supplementallad,0.947,1,ok
si2_m4Dr4_m625.04,supplementallad,0.356,1,ok
si4_r01_m400.01,supplementallad,3513.27,1,ok
si4_r01_m400.08,supplementallad,3534.661,1,ok
si4_r01_m400.02,supplementallad,17760.232,1,ok
si4_r01_m400.03,supplementallad,8377.541,1,ok
si4_r01_m400.07,supplementallad,5883.89,1,ok
si4_r01_m400.06,supplementallad,4545.308,1,ok
si4_r01_m400.04,supplementallad,6560.95,1,ok
si4_r01_m400.00,supplementallad,7950.159,1,ok
si4_r01_m400.05,supplementallad,1641.608,1,ok
si4_r01_m400.09,supplementallad,2222.464,1,ok
si2_b09m_m400.09,supplementallad,0.015,1,ok
si2_b09m_m400.03,supplementallad,0.016,1,ok
si2_b09m_m400.01,supplementallad,0.015,1,ok
si2_b09m_m400.08,supplementallad,0.016,1,ok
si2_b09m_m400.05,supplementallad,0.015,1,ok
si2_b09m_m400.06,supplementallad,0.017,1,ok
si2_b09m_m400.00,supplementallad,0.02,1,ok
si2_b09m_m400.02,supplementallad,0.022,1,ok
si2_b09m_m400.04,supplementallad,0.015,1,ok
si2_b09m_m400.07,supplementallad,0.023,1,ok
si2_b09_m800.07,supplementallad,1.819,1,ok
si2_b09_m800.04,supplementallad,1.789,1,ok
si2_b09_m800.05,supplementallad,1.838,1,ok
si2_b09_m800.00,supplementallad,2.14,1,ok
si2_b09_m800.02,supplementallad,1.794,1,ok
si2_b09_m800.01,supplementallad,1.8,1,ok
si2_b09_m800.08,supplementallad,1.821,1,ok
si2_b09_m800.09,supplementallad,1.828,1,ok
si2_b09_m800.03,supplementallad,1.801,1,ok
si2_b09_m800.06,supplementallad,1.861,1,ok
si6_b03_m400.04,supplementallad,0.471,1,ok
si6_b03_m400.09,supplementallad,0.465,1,ok
si6_b03_m400.02,supplementallad,0.47,1,ok
si6_b03_m400.06,supplementallad,0.478,1,ok
si6_b03_m400.05,supplementallad,0.476,1,ok
si6_b03_m400.08,supplementallad,0.483,1,ok
si6_b03_m400.01,supplementallad,0.471,1,ok
si6_b03_m400.07,supplementallad,0.468,1,ok
si6_b03_m400.03,supplementallad,0.464,1,ok
si6_b03_m400.00,supplementallad,0.463,1,ok
si2_r005_m600.03,supplementallad,2298.362,1,ok
si2_r005_m600.00,supplementallad,67275.149,1,ok
si2_r005_m600.06,supplementallad,7620.128,1,ok
si2_r005_m600.01,supplementallad,764.379,1,ok
si2_r005_m600.04,supplementallad,34416.254,1,ok
si2_r005_m600.09,supplementallad,883.91,1,ok
si2_r005_m600.05,supplementallad,4483.799,1,ok
si2_r005_m600.02,supplementallad,24693.493,1,ok
si2_r005_m600.08,supplementallad,3285.916,1,ok
si2_r005_m600.07,supplementallad,6645.749,1,ok
si4_r01_m600.05,supplementallad,9995.757,1,ok
si4_r01_m600.02,supplementallad,71755.929,1,ok
si4_r01_m600.03,supplementallad,?,1,timeout
si4_r01_m600.07,supplementallad,?,1,timeout
si4_r01_m600.08,supplementallad,?,1,timeout
si4_r01_m600.06,supplementallad,9546.09,1,ok
si4_r01_m600.01,supplementallad,?,1,timeout
si4_r01_m600.04,supplementallad,31201.984,1,ok
si4_r01_m600.00,supplementallad,?,1,timeout
si4_r01_m600.09,supplementallad,?,1,timeout
si2_b09_m400.04,supplementallad,0.262,1,ok
si2_b09_m400.08,supplementallad,0.264,1,ok
si2_b09_m400.05,supplementallad,0.264,1,ok
si2_b09_m400.01,supplementallad,0.267,1,ok
si2_b09_m400.03,supplementallad,0.264,1,ok
si2_b09_m400.02,supplementallad,0.264,1,ok
si2_b09_m400.07,supplementallad,0.265,1,ok
si2_b09_m400.09,supplementallad,0.274,1,ok
si2_b09_m400.06,supplementallad,0.264,1,ok
si2_b09_m400.00,supplementallad,0.262,1,ok
si4_b06_m200.06,supplementallad,0.051,1,ok
si4_b06_m200.03,supplementallad,0.051,1,ok
si4_b06_m200.02,supplementallad,0.053,1,ok
si4_b06_m200.07,supplementallad,0.053,1,ok
si4_b06_m200.05,supplementallad,0.052,1,ok
si4_b06_m200.08,supplementallad,0.053,1,ok
si4_b06_m200.00,supplementallad,0.052,1,ok
si4_b06_m200.04,supplementallad,0.049,1,ok
si4_b06_m200.01,supplementallad,0.049,1,ok
si4_b06_m200.09,supplementallad,0.049,1,ok
si4_r005_m400.06,supplementallad,47.786,1,ok
si4_r005_m400.03,supplementallad,24.39,1,ok
si4_r005_m400.07,supplementallad,46.401,1,ok
si4_r005_m400.01,supplementallad,324.593,1,ok
si4_r005_m400.04,supplementallad,75.634,1,ok
si4_r005_m400.00,supplementallad,244.208,1,ok
si4_r005_m400.09,supplementallad,171.295,1,ok
si4_r005_m400.05,supplementallad,47.53,1,ok
si4_r005_m400.08,supplementallad,368.565,1,ok
si4_r005_m400.02,supplementallad,364.496,1,ok
si4_m4Dr2_m1296.07,supplementallad,0.251,1,ok
si4_m4Dr2_m1296.00,supplementallad,0.308,1,ok
si4_m4Dr2_m1296.05,supplementallad,0.229,1,ok
si4_m4Dr2_m1296.04,supplementallad,0.211,1,ok
si4_m4Dr2_m1296.08,supplementallad,1.561,1,ok
si4_m4Dr2_m1296.01,supplementallad,0.203,1,ok
si4_m4Dr2_m1296.06,supplementallad,0.21,1,ok
si4_m4Dr2_m1296.02,supplementallad,0.207,1,ok
si4_m4Dr2_m1296.03,supplementallad,0.269,1,ok
si4_m4Dr2_m1296.09,supplementallad,0.312,1,ok
si6_b09_m800.03,supplementallad,5.538,1,ok
si6_b09_m800.09,supplementallad,6.122,1,ok
si6_b09_m800.07,supplementallad,5.609,1,ok
si6_b09_m800.05,supplementallad,5.566,1,ok
si6_b09_m800.04,supplementallad,5.551,1,ok
si6_b09_m800.01,supplementallad,5.644,1,ok
si6_b09_m800.00,supplementallad,5.631,1,ok
si6_b09_m800.02,supplementallad,5.546,1,ok
si6_b09_m800.06,supplementallad,5.68,1,ok
si6_b09_m800.08,supplementallad,5.606,1,ok
si6_b06m_m400.00,supplementallad,0.027,1,ok
si6_b06m_m400.08,supplementallad,0.026,1,ok
si6_b06m_m400.03,supplementallad,0.023,1,ok
si6_b06m_m400.04,supplementallad,0.023,1,ok
si6_b06m_m400.06,supplementallad,0.027,1,ok
si6_b06m_m400.07,supplementallad,0.026,1,ok
si6_b06m_m400.09,supplementallad,0.024,1,ok
si6_b06m_m400.02,supplementallad,0.024,1,ok
si6_b06m_m400.01,supplementallad,0.041,1,ok
si6_b06m_m400.05,supplementallad,0.026,1,ok
si2_m4Dr4_m1296.08,supplementallad,1.599,1,ok
si2_m4Dr4_m1296.07,supplementallad,0.488,1,ok
si2_m4Dr4_m1296.03,supplementallad,3.208,1,ok
si2_m4Dr4_m1296.05,supplementallad,0.181,1,ok
si2_m4Dr4_m1296.06,supplementallad,0.199,1,ok
si2_m4Dr4_m1296.04,supplementallad,0.148,1,ok
si2_m4Dr4_m1296.09,supplementallad,0.317,1,ok
si2_m4Dr4_m1296.01,supplementallad,1.599,1,ok
si2_m4Dr4_m1296.00,supplementallad,0.593,1,ok
si2_m4Dr4_m1296.02,supplementallad,1.464,1,ok
si6_m4Dr6_m1296.02,supplementallad,0.531,1,ok
si6_m4Dr6_m1296.08,supplementallad,0.386,1,ok
si6_m4Dr6_m1296.07,supplementallad,0.376,1,ok
si6_m4Dr6_m1296.06,supplementallad,0.379,1,ok
si6_m4Dr6_m1296.03,supplementallad,0.423,1,ok
si6_m4Dr6_m1296.04,supplementallad,0.425,1,ok
si6_m4Dr6_m1296.05,supplementallad,0.426,1,ok
si6_m4Dr6_m1296.00,supplementallad,0.37,1,ok
si6_m4Dr6_m1296.09,supplementallad,0.371,1,ok
si6_m4Dr6_m1296.01,supplementallad,0.368,1,ok
si4_m4Dr2_m256.00,supplementallad,0.063,1,ok
si4_m4Dr2_m256.01,supplementallad,0.01,1,ok
si4_m4Dr2_m256.05,supplementallad,0.011,1,ok
si4_m4Dr2_m256.04,supplementallad,0.021,1,ok
si4_m4Dr2_m256.08,supplementallad,0.013,1,ok
si4_m4Dr2_m256.07,supplementallad,0.008,1,ok
si4_m4Dr2_m256.06,supplementallad,0.006,1,ok
si4_m4Dr2_m256.02,supplementallad,0.007,1,ok
si4_m4Dr2_m256.09,supplementallad,0.029,1,ok
si4_m4Dr2_m256.03,supplementallad,0.018,1,ok
si4_b09m_m200.01,supplementallad,0.012,1,ok
si4_b09m_m200.00,supplementallad,0.01,1,ok
si4_b09m_m200.03,supplementallad,0.008,1,ok
si4_b09m_m200.06,supplementallad,0.008,1,ok
si4_b09m_m200.02,supplementallad,0.012,1,ok
si4_b09m_m200.04,supplementallad,0.009,1,ok
si4_b09m_m200.05,supplementallad,0.008,1,ok
si4_b09m_m200.07,supplementallad,0.007,1,ok
si4_b09m_m200.08,supplementallad,0.006,1,ok
si4_b09m_m200.09,supplementallad,0.007,1,ok
si4_m4Dr4_m625.07,supplementallad,0.281,1,ok
si4_m4Dr4_m625.05,supplementallad,0.076,1,ok
si4_m4Dr4_m625.01,supplementallad,0.058,1,ok
si4_m4Dr4_m625.08,supplementallad,0.056,1,ok
si4_m4Dr4_m625.09,supplementallad,0.056,1,ok
si4_m4Dr4_m625.00,supplementallad,0.902,1,ok
si4_m4Dr4_m625.04,supplementallad,0.079,1,ok
si4_m4Dr4_m625.06,supplementallad,0.283,1,ok
si4_m4Dr4_m625.03,supplementallad,0.062,1,ok
si4_m4Dr4_m625.02,supplementallad,0.052,1,ok
si4_m4Dr4_m1296.03,supplementallad,0.284,1,ok
si4_m4Dr4_m1296.01,supplementallad,0.312,1,ok
si4_m4Dr4_m1296.00,supplementallad,0.291,1,ok
si4_m4Dr4_m1296.07,supplementallad,0.227,1,ok
si4_m4Dr4_m1296.02,supplementallad,0.232,1,ok
si4_m4Dr4_m1296.04,supplementallad,0.28,1,ok
si4_m4Dr4_m1296.09,supplementallad,0.244,1,ok
si4_m4Dr4_m1296.06,supplementallad,2.699,1,ok
si4_m4Dr4_m1296.08,supplementallad,0.349,1,ok
si4_m4Dr4_m1296.05,supplementallad,0.364,1,ok
si2_r005_m400.05,supplementallad,20.588,1,ok
si2_r005_m400.06,supplementallad,1818.735,1,ok
si2_r005_m400.08,supplementallad,211.951,1,ok
si2_r005_m400.02,supplementallad,20784.996,1,ok
si2_r005_m400.03,supplementallad,115.028,1,ok
si2_r005_m400.00,supplementallad,782.619,1,ok
si2_r005_m400.07,supplementallad,5305.607,1,ok
si2_r005_m400.09,supplementallad,60.157,1,ok
si2_r005_m400.04,supplementallad,1053.668,1,ok
si2_r005_m400.01,supplementallad,101.386,1,ok
si2_b06m_m400.03,supplementallad,0.011,1,ok
si2_b06m_m400.06,supplementallad,0.019,1,ok
si2_b06m_m400.05,supplementallad,0.009,1,ok
si2_b06m_m400.01,supplementallad,0.011,1,ok
si2_b06m_m400.00,supplementallad,0.009,1,ok
si2_b06m_m400.08,supplementallad,0.014,1,ok
si2_b06m_m400.07,supplementallad,0.011,1,ok
si2_b06m_m400.09,supplementallad,0.01,1,ok
si2_b06m_m400.04,supplementallad,0.009,1,ok
si2_b06m_m400.02,supplementallad,0.01,1,ok
si6_r005_m600.02,supplementallad,26.832,1,ok
si6_r005_m600.08,supplementallad,85.04,1,ok
si6_r005_m600.03,supplementallad,125.95,1,ok
si6_r005_m600.05,supplementallad,35.753,1,ok
si6_r005_m600.07,supplementallad,56.276,1,ok
si6_r005_m600.04,supplementallad,21.572,1,ok
si6_r005_m600.06,supplementallad,26.558,1,ok
si6_r005_m600.01,supplementallad,19.388,1,ok
si6_r005_m600.09,supplementallad,213.676,1,ok
si6_r005_m600.00,supplementallad,24.814,1,ok
si6_r005_m200.02,supplementallad,0.462,1,ok
si6_r005_m200.08,supplementallad,0.28,1,ok
si6_r005_m200.09,supplementallad,0.382,1,ok
si6_r005_m200.05,supplementallad,0.488,1,ok
si6_r005_m200.03,supplementallad,0.642,1,ok
si6_r005_m200.00,supplementallad,0.517,1,ok
si6_r005_m200.04,supplementallad,0.384,1,ok
si6_r005_m200.07,supplementallad,0.368,1,ok
si6_r005_m200.01,supplementallad,0.398,1,ok
si6_r005_m200.06,supplementallad,0.382,1,ok
si2_m4Dr6_m625.06,supplementallad,0.213,1,ok
si2_m4Dr6_m625.08,supplementallad,0.107,1,ok
si2_m4Dr6_m625.07,supplementallad,0.217,1,ok
si2_m4Dr6_m625.03,supplementallad,0.194,1,ok
si2_m4Dr6_m625.04,supplementallad,0.07,1,ok
si2_m4Dr6_m625.05,supplementallad,0.023,1,ok
si2_m4Dr6_m625.09,supplementallad,0.029,1,ok
si2_m4Dr6_m625.01,supplementallad,0.163,1,ok
si2_m4Dr6_m625.02,supplementallad,0.256,1,ok
si2_m4Dr6_m625.00,supplementallad,0.028,1,ok
si6_b03_m800.02,supplementallad,3.493,1,ok
si6_b03_m800.04,supplementallad,3.498,1,ok
si6_b03_m800.03,supplementallad,3.475,1,ok
si6_b03_m800.05,supplementallad,3.494,1,ok
si6_b03_m800.06,supplementallad,3.533,1,ok
si6_b03_m800.01,supplementallad,3.514,1,ok
si6_b03_m800.00,supplementallad,3.52,1,ok
si6_b03_m800.07,supplementallad,3.536,1,ok
si6_b03_m800.09,supplementallad,3.458,1,ok
si6_b03_m800.08,supplementallad,3.52,1,ok
si4_m4D_m1296.09,supplementallad,1.754,1,ok
si4_m4D_m1296.06,supplementallad,1.746,1,ok
si4_m4D_m1296.05,supplementallad,1.878,1,ok
si4_m4D_m1296.00,supplementallad,7.957,1,ok
si4_m4D_m1296.03,supplementallad,8.492,1,ok
si4_m4D_m1296.04,supplementallad,1.762,1,ok
si4_m4D_m1296.08,supplementallad,9.258,1,ok
si4_m4D_m1296.02,supplementallad,8.469,1,ok
si4_m4D_m1296.01,supplementallad,1.935,1,ok
si4_m4D_m1296.07,supplementallad,1.77,1,ok
si6_b03m_m400.03,supplementallad,0.02,1,ok
si6_b03m_m400.01,supplementallad,0.017,1,ok
si6_b03m_m400.09,supplementallad,0.017,1,ok
si6_b03m_m400.08,supplementallad,0.014,1,ok
si6_b03m_m400.07,supplementallad,0.017,1,ok
si6_b03m_m400.02,supplementallad,0.015,1,ok
si6_b03m_m400.05,supplementallad,0.018,1,ok
si6_b03m_m400.00,supplementallad,0.018,1,ok
si6_b03m_m400.06,supplementallad,0.017,1,ok
si6_b03m_m400.04,supplementallad,0.015,1,ok
si4_m4D_m256.07,supplementallad,0.035,1,ok
si4_m4D_m256.06,supplementallad,0.033,1,ok
si4_m4D_m256.05,supplementallad,0.053,1,ok
si4_m4D_m256.08,supplementallad,0.05,1,ok
si4_m4D_m256.04,supplementallad,0.058,1,ok
si4_m4D_m256.09,supplementallad,0.054,1,ok
si4_m4D_m256.02,supplementallad,0.047,1,ok
si4_m4D_m256.00,supplementallad,0.056,1,ok
si4_m4D_m256.03,supplementallad,0.049,1,ok
si4_m4D_m256.01,supplementallad,0.054,1,ok
si6_b06m_m800.07,supplementallad,0.105,1,ok
si6_b06m_m800.04,supplementallad,0.108,1,ok
si6_b06m_m800.01,supplementallad,0.108,1,ok
si6_b06m_m800.00,supplementallad,0.101,1,ok
si6_b06m_m800.05,supplementallad,0.155,1,ok
si6_b06m_m800.08,supplementallad,0.104,1,ok
si6_b06m_m800.09,supplementallad,0.104,1,ok
si6_b06m_m800.02,supplementallad,0.121,1,ok
si6_b06m_m800.03,supplementallad,0.144,1,ok
si6_b06m_m800.06,supplementallad,0.099,1,ok
si4_r001_m400.08,supplementallad,0.918,1,ok
si4_r001_m400.06,supplementallad,0.421,1,ok
si4_r001_m400.02,supplementallad,0.567,1,ok
si4_r001_m400.00,supplementallad,1.757,1,ok
si4_r001_m400.04,supplementallad,0.678,1,ok
si4_r001_m400.03,supplementallad,0.454,1,ok
si4_r001_m400.09,supplementallad,0.432,1,ok
si4_r001_m400.05,supplementallad,8.256,1,ok
si4_r001_m400.01,supplementallad,0.543,1,ok
si4_r001_m400.07,supplementallad,1.212,1,ok
si2_m4Dr6_m1296.00,supplementallad,1.231,1,ok
si2_m4Dr6_m1296.01,supplementallad,0.247,1,ok
si2_m4Dr6_m1296.09,supplementallad,0.155,1,ok
si2_m4Dr6_m1296.06,supplementallad,0.334,1,ok
si2_m4Dr6_m1296.03,supplementallad,0.118,1,ok
si2_m4Dr6_m1296.02,supplementallad,0.163,1,ok
si2_m4Dr6_m1296.05,supplementallad,1.292,1,ok
si2_m4Dr6_m1296.08,supplementallad,0.121,1,ok
si2_m4Dr6_m1296.04,supplementallad,1.86,1,ok
si2_m4Dr6_m1296.07,supplementallad,0.33,1,ok
si2_b03_m800.07,supplementallad,1.08,1,ok
si2_b03_m800.08,supplementallad,1.101,1,ok
si2_b03_m800.04,supplementallad,1.093,1,ok
si2_b03_m800.05,supplementallad,1.11,1,ok
si2_b03_m800.09,supplementallad,1.105,1,ok
si2_b03_m800.00,supplementallad,1.088,1,ok
si2_b03_m800.02,supplementallad,1.088,1,ok
si2_b03_m800.03,supplementallad,1.093,1,ok
si2_b03_m800.01,supplementallad,1.09,1,ok
si2_b03_m800.06,supplementallad,1.101,1,ok
si4_b03m_m200.05,supplementallad,0.004,1,ok
si4_b03m_m200.02,supplementallad,0.003,1,ok
si4_b03m_m200.04,supplementallad,0.002,1,ok
si4_b03m_m200.07,supplementallad,0.003,1,ok
si4_b03m_m200.00,supplementallad,0.001,1,ok
si4_b03m_m200.06,supplementallad,0.004,1,ok
si4_b03m_m200.03,supplementallad,0.003,1,ok
si4_b03m_m200.09,supplementallad,0.001,1,ok
si4_b03m_m200.08,supplementallad,0.005,1,ok
si4_b03m_m200.01,supplementallad,0.003,1,ok
si2_b06m_m200.04,supplementallad,0.002,1,ok
si2_b06m_m200.03,supplementallad,0.003,1,ok
si2_b06m_m200.08,supplementallad,0.004,1,ok
si2_b06m_m200.06,supplementallad,0.003,1,ok
si2_b06m_m200.05,supplementallad,0.004,1,ok
si2_b06m_m200.02,supplementallad,0.004,1,ok
si2_b06m_m200.00,supplementallad,0.003,1,ok
si2_b06m_m200.01,supplementallad,0.003,1,ok
si2_b06m_m200.09,supplementallad,0.004,1,ok
si2_b06m_m200.07,supplementallad,0.002,1,ok
si6_m4Dr4_m625.05,supplementallad,0.073,1,ok
si6_m4Dr4_m625.09,supplementallad,0.071,1,ok
si6_m4Dr4_m625.04,supplementallad,0.069,1,ok
si6_m4Dr4_m625.00,supplementallad,0.09,1,ok
si6_m4Dr4_m625.08,supplementallad,0.075,1,ok
si6_m4Dr4_m625.06,supplementallad,0.069,1,ok
si6_m4Dr4_m625.01,supplementallad,0.17,1,ok
si6_m4Dr4_m625.03,supplementallad,0.16,1,ok
si6_m4Dr4_m625.07,supplementallad,0.324,1,ok
si6_m4Dr4_m625.02,supplementallad,0.072,1,ok
si4_b03_m200.06,supplementallad,0.045,1,ok
si4_b03_m200.02,supplementallad,0.08,1,ok
si4_b03_m200.07,supplementallad,0.078,1,ok
si4_b03_m200.04,supplementallad,0.041,1,ok
si4_b03_m200.03,supplementallad,0.04,1,ok
si4_b03_m200.05,supplementallad,0.046,1,ok
si4_b03_m200.09,supplementallad,0.041,1,ok
si4_b03_m200.01,supplementallad,0.044,1,ok
si4_b03_m200.00,supplementallad,0.041,1,ok
si4_b03_m200.08,supplementallad,0.043,1,ok
si2_b03_m400.03,supplementallad,0.145,1,ok
si2_b03_m400.06,supplementallad,0.146,1,ok
si2_b03_m400.07,supplementallad,0.147,1,ok
si2_b03_m400.01,supplementallad,0.144,1,ok
si2_b03_m400.05,supplementallad,0.147,1,ok
si2_b03_m400.09,supplementallad,0.145,1,ok
si2_b03_m400.02,supplementallad,0.145,1,ok
si2_b03_m400.00,supplementallad,0.143,1,ok
si2_b03_m400.08,supplementallad,0.147,1,ok
si2_b03_m400.04,supplementallad,0.281,1,ok
si4_b09_m200.02,supplementallad,0.092,1,ok
si4_b09_m200.01,supplementallad,0.089,1,ok
si4_b09_m200.00,supplementallad,0.095,1,ok
si4_b09_m200.09,supplementallad,0.091,1,ok
si4_b09_m200.08,supplementallad,0.09,1,ok
si4_b09_m200.04,supplementallad,0.09,1,ok
si4_b09_m200.06,supplementallad,0.091,1,ok
si4_b09_m200.05,supplementallad,0.092,1,ok
si4_b09_m200.07,supplementallad,0.093,1,ok
si4_b09_m200.03,supplementallad,0.092,1,ok
si4_m4Dr4_m256.05,supplementallad,0.008,1,ok
si4_m4Dr4_m256.09,supplementallad,0.01,1,ok
si4_m4Dr4_m256.01,supplementallad,0.008,1,ok
si4_m4Dr4_m256.03,supplementallad,0.054,1,ok
si4_m4Dr4_m256.06,supplementallad,0.02,1,ok
si4_m4Dr4_m256.07,supplementallad,0.014,1,ok
si4_m4Dr4_m256.00,supplementallad,0.037,1,ok
si4_m4Dr4_m256.02,supplementallad,0.019,1,ok
