@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern numeric
@attribute cheap_target numeric
@attribute distance_pattern numeric
@attribute distance_target numeric
@attribute lad_features numeric

@data
g35-g49,1,0,0,0.002,0.002,0
g35-g50,1,0,0,0.003,0.003,0
g35-g51,1,0,0,0.001,0.001,0
g35-g52,1,0,0,0.001,0.001,0
g35-g53,1,0,0,0.002,0.002,0
g35-g54,1,0,0,0.005,0.005,0
g35-g55,1,0,0,0.005,0.005,0
g35-g56,1,0,0,0.005,0.005,0
g35-g57,1,0,0,0.001,0.001,0
g35-g58-normed,1,0,0,0.003,0.003,0
g35-g59-normed,1,0,0,0.003,0.003,0
g35-g60-normed,1,0,0,0.005,0.005,0.001
g35-g61,1,0,0,0.005,0.005,0
g35-g62,1,0,0,0.008,0.008,0.001
g35-g63,1,0,0,0.023,0.023,0.001
g35-g64,1,0,0,0.051,0.051,0.01
g35-g65,1,0,0,0.027,0.027,0
g35-g66-normed,1,0,0,0.026,0.026,0
g35-g67,1,0,0,0.013,0.013,0
g35-g68,1,0,0,0.057,0.057,0.001
g35-g69,1,0,0,0.023,0.023,0.001
g35-g70,1,0,0,0.017,0.017,0
g35-g71,1,0,0,0.022,0.022,0.001
g35-g72,1,0,0,0.007,0.007,0
g35-g73-normed,1,0,0,0.029,0.029,0.002
g35-g74,1,0,0,0.019,0.019,0.001
g35-g75,1,0,0,0.032,0.032,0.009
g35-g76,1,0,0,0.154,0.154,0.027
g35-g77,1,0,0,0.318,0.318,0.018
g35-g78,1,0,0,0.068,0.068,0.002
g35-g79,1,0,0,0.042,0.042,0
g35-g80,1,0,0.001,0.022,0.022,0
g35-g81,1,0,0.001,0.206,0.206,0.001
g35-g82-normed,1,0,0.001,0.207,0.207,0.002
g35-g83,1,0,0.001,0.162,0.162,0.001
g35-g84,1,0,0.001,0.788,0.788,0.013
g35-g85,1,0,0.001,0.088,0.088,0
g35-g86-normed,1,0,0.001,0.088,0.088,0
g35-g87,1,0,0.001,0.13,0.13,0.002
g35-g88,1,0,0.001,0.141,0.141,0.003
g35-g89,1,0,0.001,0.11,0.11,0
g35-g90,1,0,0.002,0.267,0.267,0.001
g35-g91,1,0,0.002,0.164,0.164,0.013
g35-g92,1,0,0.003,0.227,0.227,0.01
g35-g93-normed,1,0,0.004,5.731,5.731,0.045
g35-g94,1,0,0.004,0.467,0.467,0.004
g35-g95,1,0,0.005,0.149,0.149,0.001
g35-g96,1,0,0.005,0.176,0.176,0.001
g35-g97,1,0,0.005,0.181,0.181,0.002
g35-g98,1,0,0.005,0.269,0.269,0.002
g35-g99,1,0,0.005,0.269,0.269,0.004
g36-g100,1,0,0.005,0.129,0.129,0.001
g36-g101,1,0,0.006,0.703,0.703,0.001
g36-g102,1,0,0.006,0.829,0.829,0.001
g36-g103,1,0,0.006,1.15,1.15,0.002
g36-g104,1,0,0.014,1.394,1.394,0.007
g36-g105,1,0,0.014,1.4,1.4,0.007
g36-g106,1,0,0.025,4.959,4.959,0.016
g36-g107,1,0,0.025,2.977,2.977,0.013
g36-g108,1,0,0.029,3.672,3.672,0.017
g36-g109,1,0,0.031,4.228,4.228,0.004
g36-g110,1,0,0.036,9.768,9.768,0.036
g36-g111,1,0,0.04,5.674,5.674,0.018
g36-g112,1,0,0.054,5.973,5.973,0.088
g36-g37,1,0,0,0.001,0.001,0
g36-g38,1,0,0,0,0,0
g36-g40,1,0,0,0.003,0.003,0
g36-g41,1,0,0,0.001,0.001,0
g36-g42,1,0,0,0.001,0.001,0
g36-g43,1,0,0,0.001,0.001,0
g36-g44,1,0,0,0.001,0.001,0
g36-g45,1,0,0,0.001,0.001,0
g36-g46,1,0,0,0.001,0.001,0
g36-g47,1,0,0,0.002,0.002,0
g36-g48,1,0,0,0.002,0.002,0
g36-g49,1,0,0,0.001,0.001,0
g36-g50,1,0,0,0.003,0.003,0
g36-g51,1,0,0,0.001,0.001,0
g36-g52,1,0,0,0.001,0.001,0
g36-g53,1,0,0,0.002,0.002,0
g36-g54,1,0,0,0.005,0.005,0
g36-g55,1,0,0,0.005,0.005,0
g36-g56,1,0,0,0.005,0.005,0
g36-g57,1,0,0,0.001,0.001,0
g36-g58-normed,1,0,0,0.003,0.003,0
g36-g59-normed,1,0,0,0.003,0.003,0
g36-g60-normed,1,0,0,0.006,0.006,0
g36-g61,1,0,0,0.005,0.005,0
g36-g62,1,0,0,0.008,0.008,0.001
g36-g63,1,0,0,0.023,0.023,0.001
g36-g64,1,0,0,0.051,0.051,0.011
g36-g65,1,0,0,0.027,0.027,0
g36-g66-normed,1,0,0,0.027,0.027,0
g36-g67,1,0,0,0.012,0.012,0
g36-g68,1,0,0,0.057,0.057,0.001
g36-g69,1,0,0,0.022,0.022,0.001
g36-g70,1,0,0,0.017,0.017,0
g36-g71,1,0,0,0.022,0.022,0.001
g36-g72,1,0,0,0.007,0.007,0
g36-g73-normed,1,0,0,0.029,0.029,0.002
g36-g74,1,0,0,0.019,0.019,0
g36-g75,1,0,0,0.033,0.033,0.008
g36-g76,1,0,0,0.156,0.156,0.026
g36-g77,1,0,0,0.317,0.317,0.017
g36-g78,1,0,0,0.067,0.067,0.002
g36-g79,1,0,0,0.042,0.042,0
g36-g80,1,0,0.001,0.022,0.022,0
g36-g81,1,0,0.001,0.205,0.205,0.002
g36-g82-normed,1,0,0.001,0.207,0.207,0.002
g36-g83,1,0,0.001,0.162,0.162,0.001
g36-g84,1,0,0.001,0.787,0.787,0.013
g36-g85,1,0,0.001,0.088,0.088,0
g36-g86-normed,1,0,0.001,0.088,0.088,0
g36-g87,1,0,0.001,0.128,0.128,0.004
g36-g88,1,0,0.001,0.141,0.141,0.004
g36-g89,1,0,0.001,0.11,0.11,0
g36-g90,1,0,0.002,0.264,0.264,0.001
g36-g91,1,0,0.002,0.162,0.162,0.012
g36-g92,1,0,0.003,0.227,0.227,0.01
g36-g93-normed,1,0,0.003,5.602,5.602,0.046
g36-g94,1,0,0.004,0.469,0.469,0.004
g36-g95,1,0,0.005,0.151,0.151,0.001
g36-g96,1,0,0.005,0.171,0.171,0.001
g36-g97,1,0,0.005,0.178,0.178,0
g36-g98,1,0,0.005,0.268,0.268,0.002
g36-g99,1,0,0.005,0.267,0.267,0.003
g37-g100,1,0,0.005,0.131,0.131,0
g37-g101,1,0,0.006,0.703,0.703,0
g37-g102,1,0,0.006,0.829,0.829,0.002
g37-g103,1,0,0.006,1.148,1.148,0.003
g37-g104,1,0,0.014,1.395,1.395,0.004
g37-g105,1,0,0.014,1.342,1.342,0.005
g37-g106,1,0,0.025,4.962,4.962,0.013
g37-g107,1,0,0.025,2.996,2.996,0.006
g37-g108,1,0,0.029,3.6,3.6,0.007
g37-g109,1,0,0.031,4.207,4.207,0.007
g37-g110,1,0,0.036,9.787,9.787,0.03
g37-g111,1,0,0.04,5.693,5.693,0.008
g37-g112,1,0,0.054,5.953,5.953,0.01
g37-g38,1,0,0,0,0,0
g37-g40,1,0,0,0.003,0.003,0
g37-g43,1,0,0,0.001,0.001,0
g37-g44,1,0,0,0.001,0.001,0
g37-g45,1,0,0,0.001,0.001,0
g37-g46,1,0,0,0.002,0.002,0
g37-g47,1,0,0,0.002,0.002,0
g37-g48,1,0,0,0.002,0.002,0
g37-g49,1,0,0,0.001,0.001,0
g37-g50,1,0,0,0.003,0.003,0
g37-g51,1,0,0,0.001,0.001,0
g37-g52,1,0,0,0.001,0.001,0
g37-g53,1,0,0,0.002,0.002,0
g37-g54,1,0,0,0.005,0.005,0
g37-g55,1,0,0,0.005,0.005,0
g37-g56,1,0,0,0.005,0.005,0
g37-g57,1,0,0,0.001,0.001,0
g37-g58-normed,1,0,0,0.003,0.003,0
g37-g59-normed,1,0,0,0.003,0.003,0
g37-g60-normed,1,0,0,0.006,0.006,0
g37-g61,1,0,0,0.005,0.005,0
g37-g62,1,0,0,0.008,0.008,0
g37-g63,1,0,0,0.023,0.023,0.001
g37-g64,1,0,0,0.051,0.051,0.01
g37-g65,1,0,0,0.027,0.027,0
g37-g66-normed,1,0,0,0.027,0.027,0
g37-g67,1,0,0,0.013,0.013,0
g37-g68,1,0,0,0.057,0.057,0.001
g37-g69,1,0,0,0.022,0.022,0
g37-g70,1,0,0,0.018,0.018,0
g37-g71,1,0,0,0.022,0.022,0
g37-g72,1,0,0,0.007,0.007,0
g37-g73-normed,1,0,0,0.029,0.029,0.001
g37-g74,1,0,0,0.019,0.019,0.001
g37-g75,1,0,0,0.032,0.032,0.008
g37-g76,1,0,0,0.154,0.154,0.028
g37-g77,1,0,0,0.317,0.317,0.019
g37-g78,1,0,0,0.066,0.066,0.002
g37-g79,1,0,0,0.042,0.042,0
g37-g80,1,0,0.001,0.022,0.022,0
g37-g81,1,0,0.001,0.195,0.195,0.001
g37-g82-normed,1,0,0.001,0.207,0.207,0
g37-g83,1,0,0.001,0.164,0.164,0.002
g37-g84,1,0,0.001,0.793,0.793,0.015
g37-g85,1,0,0.001,0.088,0.088,0
g37-g86-normed,1,0,0.001,0.088,0.088,0.001
g37-g87,1,0,0.001,0.129,0.129,0.003
g37-g88,1,0,0.001,0.141,0.141,0.003
g37-g89,1,0,0.001,0.109,0.109,0
g37-g90,1,0,0.002,0.265,0.265,0.001
g37-g91,1,0,0.002,0.162,0.162,0
g37-g92,1,0,0.003,0.224,0.224,0.001
g37-g93-normed,1,0,0.004,5.686,5.686,0.048
g37-g94,1,0,0.004,0.469,0.469,0
g37-g95,1,0,0.005,0.143,0.143,0.001
g37-g96,1,0,0.005,0.174,0.174,0
g37-g97,1,0,0.005,0.18,0.18,0
g37-g98,1,0,0.005,0.27,0.27,0
g37-g99,1,0,0.005,0.268,0.268,0
g38-g100,1,0,0.005,0.13,0.13,0
g38-g101,1,0,0.006,0.704,0.704,0.001
g38-g102,1,0,0.006,0.828,0.828,0.003
g38-g103,1,0,0.006,1.143,1.143,0.003
g38-g104,1,0,0.014,1.397,1.397,0.004
g38-g105,1,0,0.014,1.401,1.401,0.003
g38-g106,1,0,0.025,4.96,4.96,0.005
g38-g107,1,0,0.025,2.994,2.994,0.002
g38-g108,1,0,0.029,3.688,3.688,0.004
g38-g109,1,0,0.031,4.218,4.218,0.006
g38-g110,1,0,0.036,9.962,9.962,0.032
g38-g111,1,0,0.041,5.752,5.752,0.006
g38-g112,1,0,0.054,5.989,5.989,0.258
g38-g40,1,0,0,0.003,0.003,0
g38-g43,1,0,0,0.001,0.001,0
g38-g44,1,0,0,0.001,0.001,0
g38-g45,1,0,0,0.001,0.001,0
g38-g50,1,0,0,0.003,0.003,0.001
g38-g51,1,0,0,0.001,0.001,0
g38-g52,1,0,0,0.001,0.001,0
g38-g53,1,0,0,0.002,0.002,0
g38-g54,1,0,0,0.005,0.005,0
g38-g55,1,0,0,0.005,0.005,0
g38-g56,1,0,0,0.005,0.005,0
g38-g57,1,0,0,0.001,0.001,0
g38-g58-normed,1,0,0,0.003,0.003,0
g38-g59-normed,1,0,0,0.003,0.003,0
g38-g60-normed,1,0,0,0.005,0.005,0.001
g38-g61,1,0,0,0.005,0.005,0
g38-g62,1,0,0,0.008,0.008,0
g38-g63,1,0,0,0.023,0.023,0
g38-g64,1,0,0,0.051,0.051,0.011
g38-g65,1,0,0,0.027,0.027,0
g38-g66-normed,1,0,0,0.027,0.027,0
g38-g67,1,0,0,0.013,0.013,0
g38-g68,1,0,0,0.057,0.057,0.001
g38-g69,1,0,0,0.023,0.023,0
g38-g70,1,0,0,0.018,0.018,0
g38-g71,1,0,0,0.022,0.022,0
g38-g72,1,0,0,0.007,0.007,0
g38-g73-normed,1,0,0,0.029,0.029,0.005
g38-g74,1,0,0,0.019,0.019,0
g38-g75,1,0,0,0.032,0.032,0.012
g38-g76,1,0,0,0.154,0.154,0.028
g38-g77,1,0,0,0.318,0.318,0.018
g38-g78,1,0,0,0.066,0.066,0
g38-g79,1,0,0,0.041,0.041,0
g38-g80,1,0,0.001,0.021,0.021,0
g38-g81,1,0,0.001,0.206,0.206,0.001
g38-g82-normed,1,0,0.001,0.207,0.207,0
g38-g83,1,0,0.001,0.163,0.163,0.002
g38-g84,1,0,0.001,0.791,0.791,0.014
g38-g85,1,0,0.001,0.088,0.088,0.001
g38-g86-normed,1,0,0.001,0.088,0.088,0
g38-g87,1,0,0.001,0.122,0.122,0
g38-g88,1,0,0.001,0.142,0.142,0
g38-g89,1,0,0.001,0.11,0.11,0.001
g38-g90,1,0,0.002,0.264,0.264,0.002
g38-g91,1,0,0.002,0.164,0.164,0.002
g38-g92,1,0,0.003,0.229,0.229,0.002
g38-g93-normed,1,0,0.003,5.718,5.718,0.048
g38-g94,1,0,0.004,0.467,0.467,0
g38-g95,1,0,0.005,0.151,0.151,0.001
g38-g96,1,0,0.005,0.17,0.17,0
g38-g97,1,0,0.005,0.181,0.181,0
g38-g98,1,0,0.005,0.264,0.264,0.001
g38-g99,1,0,0.005,0.267,0.267,0.002
g39-g100,1,0,0.005,0.131,0.131,0.001
g39-g101,1,0,0.006,0.706,0.706,0.001
g39-g102,1,0,0.006,0.826,0.826,0.002
g39-g103,1,0,0.006,1.145,1.145,0.003
g39-g104,1,0,0.014,1.393,1.393,0.007
g39-g105,1,0,0.014,1.399,1.399,0.008
g39-g106,1,0,0.025,4.967,4.967,0.018
g39-g107,1,0,0.025,2.99,2.99,0.012
g39-g108,1,0,0.029,3.672,3.672,0.016
g39-g109,1,0,0.031,4.223,4.223,0.003
g39-g110,1,0,0.036,9.944,9.944,0.035
g39-g111,1,0,0.04,5.768,5.768,0.02
g39-g112,1,0,0.054,5.989,5.989,0.109
g39-g40,1,0,0,0.003,0.003,0
g39-g41,1,0,0,0.001,0.001,0
g39-g42,1,0,0,0.001,0.001,0
g39-g43,1,0,0,0.001,0.001,0
g39-g44,1,0,0,0.001,0.001,0
g39-g45,1,0,0,0.001,0.001,0
g39-g46,1,0,0,0.002,0.002,0
g39-g47,1,0,0,0.001,0.001,0
g39-g48,1,0,0,0.002,0.002,0
g39-g49,1,0,0,0.001,0.001,0
g39-g50,1,0,0,0.003,0.003,0
g39-g51,1,0,0,0.001,0.001,0
g39-g52,1,0,0,0.001,0.001,0
g39-g53,1,0,0,0.002,0.002,0
g39-g54,1,0,0,0.005,0.005,0
g39-g55,1,0,0,0.005,0.005,0
g39-g56,1,0,0,0.005,0.005,0
g39-g57,1,0,0,0.001,0.001,0
g39-g58-normed,1,0,0,0.003,0.003,0
g39-g59-normed,1,0,0,0.003,0.003,0
g39-g60-normed,1,0,0,0.005,0.005,0
g39-g61,1,0,0,0.005,0.005,0
g39-g62,1,0,0,0.008,0.008,0.001
g39-g63,1,0,0,0.023,0.023,0
g39-g64,1,0,0,0.052,0.052,0.001
g39-g65,1,0,0,0.028,0.028,0
g39-g66-normed,1,0,0,0.027,0.027,0
g39-g67,1,0,0,0.013,0.013,0
g39-g68,1,0,0,0.057,0.057,0.001
g39-g69,1,0,0,0.023,0.023,0.001
g39-g70,1,0,0,0.017,0.017,0
g39-g71,1,0,0,0.022,0.022,0.001
g39-g72,1,0,0,0.007,0.007,0
g39-g73-normed,1,0,0,0.029,0.029,0.002
g39-g74,1,0,0,0.019,0.019,0.001
g39-g75,1,0,0,0.032,0.032,0.009
g39-g76,1,0,0,0.154,0.154,0.027
g39-g77,1,0,0,0.319,0.319,0.018
g39-g78,1,0,0,0.067,0.067,0.002
g39-g79,1,0,0,0.042,0.042,0.001
g39-g80,1,0,0.001,0.021,0.021,0
g39-g81,1,0,0.001,0.206,0.206,0
g39-g82-normed,1,0,0.001,0.204,0.204,0.002
g39-g83,1,0,0.001,0.163,0.163,0.001
g39-g84,1,0,0.001,0.792,0.792,0.012
g39-g85,1,0,0.001,0.089,0.089,0
g39-g86-normed,1,0,0.001,0.088,0.088,0.001
g39-g87,1,0,0.001,0.128,0.128,0.002
g39-g88,1,0,0.001,0.143,0.143,0.003
g39-g89,1,0,0.001,0.11,0.11,0
g39-g90,1,0,0.002,0.266,0.266,0.001
g39-g91,1,0,0.002,0.164,0.164,0.014
g39-g92,1,0,0.003,0.231,0.231,0.016
g39-g93-normed,1,0,0.003,5.636,5.636,0.05
g39-g94,1,0,0.004,0.444,0.444,0.005
g39-g95,1,0,0.005,0.15,0.15,0
g39-g96,1,0,0.005,0.179,0.179,0.001
g39-g97,1,0,0.005,0.187,0.187,0.001
g39-g98,1,0,0.005,0.269,0.269,0.002
g39-g99,1,0,0.005,0.267,0.267,0.002
g3-g10,1,0,0,0,0,0
g3-g100,1,0,0.005,0.129,0.129,0
g3-g101,1,0,0.006,0.704,0.704,0.001
g3-g102,1,0,0.006,0.826,0.826,0.002
g3-g103,1,0,0.006,1.134,1.134,0.004
g3-g104,1,0,0.014,1.397,1.397,0.002
g3-g105,1,0,0.014,1.402,1.402,0.002
g3-g106,1,0,0.025,4.936,4.936,0.006
g3-g107,1,0,0.025,2.965,2.965,0.002
g3-g108,1,0,0.029,3.672,3.672,0.005
g3-g109,1,0,0.031,4.208,4.208,0.004
g3-g11,1,0,0,0,0,0
g3-g110,1,0,0.036,9.774,9.774,0.009
g3-g111,1,0,0.04,5.68,5.68,0.006
g3-g112,1,0,0.054,5.967,5.967,0.031
g3-g12,1,0,0,0,0,0
g3-g13,1,0,0,0,0,0
g3-g14,1,0,0,0,0,0
g3-g15,1,0,0,0,0,0
g3-g16,1,0,0,0,0,0
g3-g17,1,0,0,0,0,0
g3-g18,1,0,0,0,0,0
g3-g19,1,0,0,0,0,0
g3-g20,1,0,0,0,0,0
g3-g21,1,0,0,0,0,0
g3-g22,1,0,0,0,0,0
g3-g23,1,0,0,0,0,0
g3-g24,1,0,0,0,0,0
g3-g25,1,0,0,0,0,0
g3-g26,1,0,0,0,0,0
g3-g27,1,0,0,0,0,0
g3-g28,1,0,0,0,0,0
g3-g29,1,0,0,0.001,0.001,0
g3-g30,1,0,0,0.001,0.001,0
g3-g31,1,0,0,0.001,0.001,0
g3-g32,1,0,0,0.003,0.003,0
g3-g33,1,0,0,0,0,0
g3-g34,1,0,0,0,0,0
g3-g35,1,0,0,0,0,0
g3-g36,1,0,0,0.001,0.001,0
g3-g37,1,0,0,0.001,0.001,0
g3-g38,1,0,0,0,0,0
g3-g39,1,0,0,0,0,0
g3-g4,1,0,0,0,0,0
g3-g40,1,0,0,0.003,0.003,0
g3-g41,1,0,0,0.001,0.001,0
g3-g42,1,0,0,0.001,0.001,0
g3-g43,1,0,0,0.001,0.001,0
g3-g44,1,0,0,0.001,0.001,0
g3-g45,1,0,0,0.001,0.001,0
g3-g46,1,0,0,0.002,0.002,0
g3-g47,1,0,0,0.002,0.002,0
g3-g48,1,0,0,0.002,0.002,0
g3-g49,1,0,0,0.001,0.001,0
g3-g5,1,0,0,0,0,0
g3-g50,1,0,0,0.003,0.003,0
g3-g51,1,0,0,0.001,0.001,0
g3-g52,1,0,0,0.001,0.001,0
g3-g53,1,0,0,0.002,0.002,0
g3-g54,1,0,0,0.005,0.005,0
g3-g55,1,0,0,0.005,0.005,0
g3-g56,1,0,0,0.005,0.005,0
g3-g57,1,0,0,0.001,0.001,0
g3-g58-normed,1,0,0,0.003,0.003,0
g3-g59-normed,1,0,0,0.003,0.003,0
g3-g6,1,0,0,0,0,0
g3-g60-normed,1,0,0,0.006,0.006,0
g3-g61,1,0,0,0.005,0.005,0
g3-g62,1,0,0,0.008,0.008,0
g3-g63,1,0,0,0.023,0.023,0
g3-g64,1,0,0,0.051,0.051,0.002
g3-g65,1,0,0,0.027,0.027,0
g3-g66-normed,1,0,0,0.027,0.027,0
g3-g67,1,0,0,0.013,0.013,0
g3-g68,1,0,0,0.057,0.057,0.001
g3-g69,1,0,0,0.023,0.023,0
g3-g7,1,0,0,0,0,0
g3-g70,1,0,0,0.017,0.017,0
g3-g71,1,0,0,0.022,0.022,0
g3-g72,1,0,0,0.007,0.007,0
g3-g73-normed,1,0,0,0.029,0.029,0
g3-g74,1,0,0,0.019,0.019,0
g3-g75,1,0,0,0.032,0.032,0.002
g3-g76,1,0,0,0.156,0.156,0.009
g3-g77,1,0,0,0.318,0.318,0.019
g3-g78,1,0,0,0.068,0.068,0
g3-g79,1,0,0,0.042,0.042,0
g3-g8,1,0,0,0,0,0
g3-g80,1,0,0.001,0.022,0.022,0
g3-g81,1,0,0.001,0.205,0.205,0.002
g3-g82-normed,1,0,0.001,0.207,0.207,0.002
g3-g83,1,0,0.001,0.163,0.163,0.001
g3-g84,1,0,0.001,0.791,0.791,0.015
g3-g85,1,0,0.001,0.088,0.088,0.001
g3-g86-normed,1,0,0.001,0.088,0.088,0
g3-g87,1,0,0.001,0.128,0.128,0
g3-g88,1,0,0.001,0.142,0.142,0
g3-g89,1,0,0.001,0.11,0.11,0
g3-g9,1,0,0,0,0,0
g3-g90,1,0,0.002,0.266,0.266,0.001
g3-g91,1,0,0.002,0.162,0.162,0.005
g3-g92,1,0,0.003,0.226,0.226,0.004
g3-g93-normed,1,0,0.003,5.678,5.678,0.046
g3-g94,1,0,0.004,0.469,0.469,0.004
g3-g95,1,0,0.005,0.15,0.15,0.002
g3-g96,1,0,0.005,0.176,0.176,0
g3-g97,1,0,0.005,0.183,0.183,0.001
g3-g98,1,0,0.005,0.27,0.27,0.001
g3-g99,1,0,0.005,0.268,0.268,0
g40-g100,1,0,0.005,0.131,0.131,0.001
g40-g101,1,0,0.006,0.641,0.641,0.002
g40-g102,1,0,0.006,0.825,0.825,0.004
g40-g103,1,0,0.006,1.137,1.137,0.004
g40-g104,1,0,0.014,1.402,1.402,0.003
g40-g105,1,0,0.014,1.407,1.407,0.002
g40-g106,1,0,0.025,4.962,4.962,0.006
g40-g107,1,0,0.025,2.987,2.987,0.006
g40-g108,1,0,0.029,3.661,3.661,0.003
g40-g109,1,0,0.031,4.205,4.205,0.005
g40-g110,1,0,0.036,9.921,9.921,0.011
g40-g111,1,0,0.04,5.773,5.773,0.006
g40-g112,1,0,0.054,5.949,5.949,0.006
g40-g50,1,0,0,0.003,0.003,0
g40-g51,1,0,0,0.001,0.001,0
g40-g52,1,0,0,0.001,0.001,0
g40-g53,1,0,0,0.002,0.002,0
g40-g54,1,0,0,0.005,0.005,0
g40-g55,1,0,0,0.005,0.005,0
g40-g56,1,0,0,0.005,0.005,0
g40-g57,1,0,0,0.001,0.001,0
g40-g58-normed,1,0,0,0.003,0.003,0
g40-g59-normed,1,0,0,0.003,0.003,0
g40-g60-normed,1,0,0,0.005,0.005,0
g40-g61,1,0,0,0.005,0.005,0
g40-g62,1,0,0,0.007,0.007,0
g40-g63,1,0,0,0.023,0.023,0
g40-g64,1,0,0,0.051,0.051,0.004
g40-g65,1,0,0,0.027,0.027,0
g40-g66-normed,1,0,0,0.027,0.027,0
g40-g67,1,0,0,0.013,0.013,0
g40-g68,1,0,0,0.056,0.056,0.002
g40-g69,1,0,0,0.022,0.022,0
g40-g70,1,0,0,0.017,0.017,0
g40-g71,1,0,0,0.022,0.022,0
g40-g72,1,0,0,0.007,0.007,0
g40-g73-normed,1,0,0,0.029,0.029,0.001
g40-g74,1,0,0,0.019,0.019,0
g40-g75,1,0,0,0.032,0.032,0.002
g40-g76,1,0,0,0.155,0.155,0.022
g40-g77,1,0,0,0.318,0.318,0.02
g40-g78,1,0,0,0.067,0.067,0.001
g40-g79,1,0,0,0.042,0.042,0.001
g40-g80,1,0,0.001,0.022,0.022,0
g40-g81,1,0,0.001,0.207,0.207,0.002
g40-g82-normed,1,0,0.001,0.207,0.207,0.001
g40-g83,1,0,0.001,0.164,0.164,0
g40-g84,1,0,0.001,0.791,0.791,0.015
g40-g85,1,0,0.001,0.088,0.088,0.002
g40-g86-normed,1,0,0.001,0.09,0.09,0
g40-g87,1,0,0.001,0.127,0.127,0.001
g40-g88,1,0,0.001,0.146,0.146,0
g40-g89,1,0,0.001,0.11,0.11,0.001
g40-g90,1,0,0.002,0.262,0.262,0.001
g40-g91,1,0,0.002,0.161,0.161,0.001
g40-g92,1,0,0.003,0.229,0.229,0.001
g40-g93-normed,1,0,0.003,5.709,5.709,0.051
g40-g94,1,0,0.004,0.471,0.471,0.002
g40-g95,1,0,0.005,0.146,0.146,0
g40-g96,1,0,0.005,0.176,0.176,0.002
g40-g97,1,0,0.005,0.181,0.181,0
g40-g98,1,0,0.005,0.269,0.269,0.001
g40-g99,1,0,0.005,0.267,0.267,0.001
g41-g100,1,0,0.005,0.131,0.131,0.001
g41-g101,1,0,0.006,0.704,0.704,0.002
g41-g102,1,0,0.006,0.827,0.827,0.002
g41-g103,1,0,0.006,1.141,1.141,0.003
g41-g104,1,0,0.014,1.392,1.392,0.006
g41-g105,1,0,0.014,1.402,1.402,0.01
g41-g106,1,0,0.025,4.959,4.959,0.015
g41-g107,1,0,0.025,2.939,2.939,0.014
g41-g108,1,0,0.03,3.672,3.672,0.015
g41-g109,1,0,0.031,4.231,4.231,0.004
g41-g110,1,0,0.036,9.876,9.876,0.038
g41-g111,1,0,0.041,5.669,5.669,0.019
g41-g112,1,0,0.054,5.944,5.944,0.092
g41-g42,1,0,0,0.001,0.001,0
g41-g43,1,0,0,0.001,0.001,0
g41-g44,1,0,0,0.001,0.001,0
g41-g45,1,0,0,0.001,0.001,0
g41-g46,1,0,0,0.002,0.002,0
g41-g47,1,0,0,0.001,0.001,0
g41-g48,1,0,0,0.002,0.002,0
g41-g49,1,0,0,0.001,0.001,0
g41-g50,1,0,0,0.003,0.003,0
g41-g51,1,0,0,0.001,0.001,0
g41-g52,1,0,0,0.001,0.001,0
g41-g53,1,0,0,0.002,0.002,0
g41-g54,1,0,0,0.005,0.005,0
g41-g55,1,0,0,0.005,0.005,0
g41-g56,1,0,0,0.005,0.005,0
g41-g57,1,0,0,0.001,0.001,0
g41-g58-normed,1,0,0,0.003,0.003,0
g41-g59-normed,1,0,0,0.003,0.003,0
g41-g60-normed,1,0,0,0.006,0.006,0.001
g41-g61,1,0,0,0.005,0.005,0
g41-g62,1,0,0,0.008,0.008,0.001
g41-g63,1,0,0,0.023,0.023,0.001
g41-g64,1,0,0,0.051,0.051,0.01
g41-g65,1,0,0,0.027,0.027,0
g41-g66-normed,1,0,0,0.027,0.027,0
g41-g67,1,0,0,0.012,0.012,0
g41-g68,1,0,0,0.057,0.057,0.001
g41-g69,1,0,0,0.023,0.023,0
g41-g70,1,0,0,0.017,0.017,0
g41-g71,1,0,0,0.022,0.022,0.001
g41-g72,1,0,0,0.007,0.007,0
g41-g73-normed,1,0,0,0.029,0.029,0.002
g41-g74,1,0,0,0.019,0.019,0.001
g41-g75,1,0,0,0.032,0.032,0.009
g41-g76,1,0,0,0.154,0.154,0.027
g41-g77,1,0,0,0.318,0.318,0.018
g41-g78,1,0,0,0.067,0.067,0.002
g41-g79,1,0,0,0.043,0.043,0.001
g41-g80,1,0,0.001,0.022,0.022,0
g41-g81,1,0,0.001,0.205,0.205,0.001
g41-g82-normed,1,0,0.001,0.209,0.209,0.002
g41-g83,1,0,0.001,0.162,0.162,0
g41-g84,1,0,0.001,0.788,0.788,0.014
g41-g85,1,0,0.001,0.089,0.089,0
g41-g86-normed,1,0,0.001,0.088,0.088,0
g41-g87,1,0,0.001,0.129,0.129,0.004
g41-g88,1,0,0.001,0.142,0.142,0.004
g41-g89,1,0,0.001,0.111,0.111,0
g41-g90,1,0,0.002,0.264,0.264,0
g41-g91,1,0,0.002,0.164,0.164,0.011
g41-g92,1,0,0.003,0.228,0.228,0.012
g41-g93-normed,1,0,0.003,5.646,5.646,0.047
g41-g94,1,0,0.004,0.468,0.468,0
g41-g95,1,0,0.005,0.151,0.151,0.002
g41-g96,1,0,0.005,0.175,0.175,0.002
g41-g97,1,0,0.005,0.18,0.18,0
g41-g98,1,0,0.005,0.268,0.268,0.002
g41-g99,1,0,0.005,0.27,0.27,0.002
