instance,family,lad-values-removed,lad-values-removed-percent,lad-values-removed-min,lad-values-removed-max,lad-time,lad-detected-inconsistent
g37-g43,2,7830,50.976562,39.843750,62.500000,0,false
g37-g44,2,5841,38.027344,25.000000,52.343750,0,false
g37-g45,2,7006,45.611979,32.031250,58.593750,0,false
g37-g46,2,2153,14.016927,0.000000,31.250000,0,false
g37-g47,2,2572,16.744792,2.343750,33.593750,0,false
g37-g48,2,1218,7.929688,0.000000,22.656250,0,false
g37-g49,2,1399,9.108073,1.562500,20.312500,0,false
g37-g50,2,0,0,0,0,0,false
g38-g40,2,0,0,0,0,0,false
g38-g43,2,5220,33.703512,0.000000,97.656250,0,false
g38-g44,2,2930,18.917872,0.000000,95.312500,0,false
g38-g45,2,3885,25.083936,7.031250,95.312500,0,false
g38-g50,2,96,0.619835,0.000000,22.656250,1,false
g39-g40,2,0,0,0,0,0,false
g39-g41,2,8781,56.695506,0.000000,96.093750,0,false
g39-g42,2,2432,15.702479,0.000000,26.562500,0,false
g39-g43,2,2551,16.470816,4.687500,21.093750,0,false
g39-g44,2,3020,19.498967,7.031250,23.437500,0,false
g39-g45,2,4111,26.543130,14.843750,30.468750,0,false
g39-g46,2,0,0,0,0,0,false
g39-g47,2,0,0,0,0,0,false
g39-g48,2,0,0,0,0,0,false
g39-g49,2,81,0.522986,0.000000,0.781250,0,false
g39-g50,2,0,0,0,0,0,false
g4-g10,2,0,100,0,0,0,true
g4-g11,2,0,100,0,0,0,true
g4-g12,2,250,52.083333,52.083332,52.083332,0,false
g4-g13,2,0,100,0,0,0,true
g4-g14,2,0,100,0,0,0,true
g4-g15,2,400,80.000000,80.000000,80.000000,0,false
g4-g16,2,0,100,0,0,0,true
g4-g20,2,0,0,0,0,0,false
g4-g21,2,0,0,0,0,0,false
g4-g22,2,0,100,0,0,0,true
g4-g23,2,500,68.493151,68.493149,68.493149,0,false
g4-g25,2,640,85.333333,85.333336,85.333336,0,false
g4-g26,2,600,75.000000,75.000000,75.000000,0,false
g4-g27,2,600,69.767442,69.767441,69.767441,0,false
g4-g28,2,0,100,0,0,0,true
g4-g29,2,0,0,0,0,0,false
g4-g30,2,0,0,0,0,0,false
g4-g31,2,0,0,0,0,0,false
g4-g32,2,0,0,0,0,0,false
g4-g33,2,0,100,0,0,0,true
g4-g37,2,180,15.000000,15.000000,15.000000,0,false
g4-g38,2,1010,83.471074,83.471077,83.471077,0,false
g4-g40,2,0,0,0,0,0,false
g4-g41,2,0,100,0,0,0,true
g4-g42,2,1150,89.843750,89.843750,89.843750,0,false
g4-g43,2,570,44.531250,44.531250,44.531250,0,false
g4-g44,2,380,29.687500,29.687500,29.687500,0,false
g4-g45,2,470,36.718750,36.718750,36.718750,0,false
g4-g46,2,30,2.343750,2.343750,2.343750,0,false
g4-g47,2,60,4.687500,4.687500,4.687500,0,false
g4-g48,2,10,0.781250,0.781250,0.781250,0,false
g4-g49,2,80,6.250000,6.250000,6.250000,0,false
g4-g5,2,0,100,0,0,0,true
g4-g50,2,0,0,0,0,0,false
g4-g6,2,0,100,0,0,0,true
g4-g7,2,0,0,0,0,0,false
g4-g9,2,0,100,0,0,0,true
g40-g50,2,0,100,0,0,0,true
g41-g42,2,3662,22.351074,3.906250,71.875000,0,false
g41-g43,2,3150,19.226074,10.937500,38.281250,0,false
g41-g44,2,3323,20.281982,9.375000,31.250000,0,false
g41-g45,2,4477,27.325439,16.406250,39.062500,0,false
g41-g46,2,27,0.164795,0.000000,6.250000,0,false
g41-g47,2,411,2.508545,2.343750,8.593750,0,false
g41-g48,2,15,0.091553,0.000000,2.343750,0,false
g41-g49,2,102,0.622559,0.000000,6.250000,0,false
g41-g50,2,0,0,0,0,0,false
g42-g43,2,5698,34.777832,11.718750,49.218750,0,false
g42-g44,2,4385,26.763916,7.031250,34.375000,0,false
g42-g45,2,5579,34.051514,14.843750,42.187500,0,false
g42-g46,2,427,2.606201,0.000000,8.593750,0,false
g42-g47,2,811,4.949951,2.343750,10.937500,0,false
g42-g48,2,160,0.976562,0.000000,2.343750,0,false
g42-g49,2,581,3.546143,0.000000,7.812500,0,false
g42-g50,2,0,0,0,0,0,false
g43-g44,2,0,100,0,0,0,true
g43-g45,2,0,100,0,0,0,true
g43-g50,2,859,5.242920,0.000000,24.218750,0,false
g44-g45,2,0,100,0,0,0,true
g44-g50,2,983,5.999756,0.000000,25.000000,1,false
g45-g50,2,0,100,0,0,0,true
g46-g47,2,0,100,0,0,0,true
g46-g48,2,10463,63.861084,3.125000,99.218750,0,false
g46-g50,2,163,0.994873,0.000000,19.531250,1,false
g47-g48,2,0,100,0,0,0,true
g47-g50,2,0,100,0,0,0,true
g48-g50,2,263,1.605225,0.000000,21.093750,1,false
g49-g50,2,227,1.385498,0.000000,4.687500,1,false
g5-g11,2,361,78.138528,76.190475,97.619049,0,false
g5-g12,2,135,25.568182,22.916666,52.083332,0,false
g5-g13,2,231,42.857143,38.775509,83.673470,0,false
g5-g14,2,255,46.363636,42.000000,90.000000,0,false
g5-g15,2,211,38.363636,34.000000,82.000000,0,false
g5-g16,2,288,49.399657,45.283020,90.566040,0,false
g5-g20,2,0,0,0,0,0,false
g5-g21,2,0,0,0,0,0,false
g5-g22,2,417,56.580733,53.731342,85.074623,0,false
g5-g23,2,238,29.638854,24.657534,79.452057,0,false
g5-g25,2,594,72.000000,70.666664,85.333336,0,false
g5-g26,2,379,43.068182,40.000000,73.750000,0,false
g5-g27,2,210,22.198732,17.441860,69.767441,0,false
g5-g28,2,0,100,0,0,0,true
g5-g29,2,0,0,0,0,0,false
g5-g30,2,0,0,0,0,0,false
g5-g31,2,0,0,0,0,0,false
g5-g32,2,0,0,0,0,0,false
g5-g33,2,889,80.018002,78.217819,98.019798,0,false
g5-g37,2,21,1.590909,0.000000,17.500000,0,false
g5-g38,2,891,66.942149,65.289253,83.471077,0,false
g5-g40,2,0,0,0,0,0,false
g5-g41,2,1206,85.653409,84.375000,98.437500,0,false
g5-g42,2,348,24.715909,20.312500,68.750000,0,false
g5-g43,2,258,18.323864,16.406250,37.500000,0,false
g5-g44,2,159,11.292614,9.375000,30.468750,0,false
g5-g45,2,259,18.394886,16.406250,38.281250,0,false
g5-g46,2,8,0.568182,0.000000,6.250000,0,false
g5-g47,2,41,2.911932,2.343750,8.593750,0,false
g5-g48,2,3,0.213068,0.000000,2.343750,0,false
g5-g49,2,8,0.568182,0.000000,6.250000,0,false
g5-g50,2,0,0,0,0,0,false
g5-g6,2,0,100,0,0,0,true
g5-g7,2,0,0,0,0,0,false
g6-g11,2,441,55.263158,7.142857,97.619049,0,false
g6-g12,2,220,24.122807,6.250000,52.083332,0,false
g6-g13,2,403,43.286788,20.408163,83.673470,0,false
g6-g14,2,503,52.947368,22.000000,90.000000,0,false
g6-g15,2,374,39.368421,18.000000,82.000000,0,false
g6-g16,2,315,31.281033,0.000000,90.566040,0,false
g6-g20,2,0,0,0,0,0,false
g6-g21,2,0,0,0,0,0,false
g6-g22,2,501,39.355852,0.000000,85.074623,0,false
g6-g23,2,368,26.532084,6.849315,78.082191,0,false
g6-g25,2,1007,70.666667,62.666668,84.000000,0,false
g6-g26,2,594,39.078947,6.250000,73.750000,0,false
g6-g27,2,364,22.276622,0.000000,69.767441,0,false
g6-g28,2,0,100,0,0,0,true
g6-g29,2,0,0,0,0,0,false
g6-g30,2,0,0,0,0,0,false
g6-g31,2,0,0,0,0,0,false
g6-g32,2,0,0,0,0,0,false
g6-g33,2,994,51.797811,0.000000,98.019798,0,false
g6-g37,2,21,0.921053,0.000000,17.500000,0,false
g6-g38,2,1563,67.986081,53.719009,83.471077,0,false
g6-g40,2,0,0,0,0,0,false
g6-g41,2,1362,56.003289,0.000000,98.437500,0,false
g6-g42,2,406,16.694079,0.000000,68.750000,0,false
g6-g43,2,358,14.720395,2.343750,37.500000,0,false
g6-g44,2,271,11.143092,2.343750,30.468750,0,false
g6-g45,2,446,18.338816,9.375000,38.281250,0,false
g6-g46,2,8,0.328947,0.000000,6.250000,0,false
g6-g47,2,65,2.672697,2.343750,8.593750,0,false
g6-g48,2,3,0.123355,0.000000,2.343750,0,false
g6-g49,2,9,0.370066,0.000000,6.250000,0,false
g6-g50,2,0,0,0,0,0,false
g6-g7,2,0,0,0,0,0,false
g7-g11,2,0,100,0,0,0,true
g7-g12,2,620,64.583333,64.583336,64.583336,0,false
g7-g13,2,0,100,0,0,0,true
g7-g14,2,0,100,0,0,0,true
g7-g15,2,0,100,0,0,0,true
g7-g16,2,0,100,0,0,0,true
g7-g20,2,0,0,0,0,0,false
g7-g21,2,0,0,0,0,0,false
g7-g22,2,0,100,0,0,0,true
g7-g23,2,1420,97.260274,97.260277,97.260277,0,false
g7-g25,2,1460,97.333333,97.333336,97.333336,0,false
g7-g26,2,1340,83.750000,83.750000,83.750000,0,false
g7-g27,2,1380,80.232558,80.232559,80.232559,0,false
g7-g28,2,0,100,0,0,0,true
g7-g29,2,0,0,0,0,0,false
g7-g30,2,0,0,0,0,0,false
g7-g31,2,0,0,0,0,0,false
g7-g32,2,0,0,0,0,0,false
g7-g33,2,0,100,0,0,0,true
g7-g37,2,1100,45.833333,45.833332,45.833332,0,false
g7-g38,2,2020,83.471074,83.471077,83.471077,0,false
g7-g40,2,0,0,0,0,0,false
g7-g41,2,0,100,0,0,0,true
g7-g42,2,0,100,0,0,0,true
g7-g43,2,1260,49.218750,49.218750,49.218750,0,false
g7-g44,2,880,34.375000,34.375000,34.375000,0,false
g7-g45,2,1080,42.187500,42.187500,42.187500,0,false
g7-g46,2,240,9.375000,9.375000,9.375000,0,false
g7-g47,2,300,11.718750,11.718750,11.718750,0,false
g7-g48,2,100,3.906250,3.906250,3.906250,0,false
g7-g49,2,200,7.812500,7.812500,7.812500,0,false
g7-g50,2,0,0,0,0,0,false
g8-g10,2,0,100,0,0,0,true
g8-g11,2,372,29.523810,0.000000,88.095238,0,false
g8-g12,2,437,30.347222,6.250000,45.833332,0,false
g8-g13,2,774,52.653061,20.408163,77.551018,0,false
g8-g14,2,864,57.600000,20.000000,80.000000,0,false
g8-g15,2,716,47.733333,18.000000,74.000000,0,false
g8-g16,2,143,8.993711,0.000000,39.622643,0,false
g8-g19,2,684,35.625000,0.000000,93.750000,0,false
g8-g20,2,0,0,0,0,0,false
g8-g21,2,0,0,0,0,0,false
g8-g22,2,434,21.592040,0.000000,59.701492,0,false
g8-g23,2,660,30.136986,6.849315,42.465752,0,false
g8-g25,2,1597,70.977778,62.666668,73.333336,0,false
g8-g26,2,1057,44.041667,5.000000,58.750000,0,false
g8-g27,2,687,26.627907,0.000000,51.162792,0,false
g8-g28,2,0,100,0,0,0,true
g8-g29,2,0,0,0,0,0,false
g8-g30,2,0,0,0,0,0,false
g8-g31,2,0,0,0,0,0,false
g8-g32,2,0,0,0,0,0,false
g8-g33,2,641,21.155116,0.000000,89.108910,0,false
g8-g35,2,1496,41.555556,0.000000,93.333336,0,false
g8-g36,2,0,100,0,0,0,true
g8-g37,2,0,0,0,0,0,false
g8-g38,2,2578,71.019284,53.719009,83.471077,0,false
g8-g40,2,0,0,0,0,0,false
g8-g41,2,882,22.968750,0.000000,94.531250,0,false
g8-g42,2,292,7.604167,0.000000,28.906250,0,false
g8-g43,2,409,10.651042,0.781250,20.312500,0,false
g8-g44,2,536,13.958333,2.343750,25.000000,0,false
g8-g45,2,809,21.067708,9.375000,32.031250,0,false
g8-g46,2,0,0,0,0,0,false
g8-g47,2,0,0,0,0,0,false
g8-g48,2,0,0,0,0,0,false
g8-g49,2,7,0.182292,0.000000,0.781250,0,false
g8-g50,2,0,0,0,0,0,false
g8-g9,2,0,100,0,0,0,true
g9-g10,2,0,100,0,0,0,true
g9-g11,2,0,100,0,0,0,true
g9-g12,2,419,23.592342,0.000000,50.000000,0,false
g9-g13,2,827,45.615003,0.000000,83.673470,0,false
g9-g14,2,930,50.270270,0.000000,84.000000,0,false
g9-g15,2,773,41.783784,0.000000,74.000000,0,false
g9-g16,2,399,20.346762,0.000000,81.132072,0,false
g9-g20,2,0,0,0,0,0,false
g9-g21,2,0,0,0,0,0,false
g9-g22,2,824,33.239209,0.000000,73.134331,0,false
g9-g23,2,650,24.065161,0.000000,54.794521,0,false
g9-g25,2,1628,58.666667,0.000000,78.666664,0,false
g9-g26,2,1018,34.391892,0.000000,70.000000,0,false
g9-g27,2,684,21.495915,0.000000,60.465115,0,false
g9-g28,2,0,100,0,0,0,true
g9-g29,2,0,0,0,0,0,false
g9-g30,2,0,0,0,0,0,false
g9-g31,2,0,0,0,0,0,false
g9-g32,2,0,0,0,0,0,false
g9-g33,2,1717,45.945946,0.990099,99.009903,0,false
g9-g37,2,13,0.292793,0.000000,5.000000,0,false
g9-g38,2,2619,58.498995,0.000000,83.471077,0,false
g9-g40,2,0,0,0,0,0,false
g9-g41,2,0,100,0,0,0,true
g9-g42,2,582,12.288851,0.000000,50.000000,0,false
g9-g43,2,651,13.745777,0.000000,33.593750,0,false
g9-g44,2,551,11.634291,0.000000,28.906250,0,false
g9-g45,2,889,18.771115,7.031250,35.937500,0,false
g9-g46,2,7,0.147804,0.000000,2.343750,0,false
g9-g47,2,118,2.491554,2.343750,4.687500,0,false
g9-g48,2,3,0.063345,0.000000,0.781250,0,false
g9-g49,2,19,0.401182,0.000000,4.687500,0,false
g9-g50,2,0,0,0,0,0,false
images-CVIU11-1-119,8,104317,13.475142,0.074405,96.819199,10,false
images-CVIU11-1-131,8,48989,12.862056,0.075614,97.202271,2,false
images-CVIU11-1-50,8,80971,10.597411,0.037693,96.645309,10,false
images-CVIU11-1-81,8,79637,16.006794,0.231548,97.279305,5,false
images-CVIU11-10-110,8,101093,30.580125,0.150038,99.887474,4,false
images-CVIU11-10-139,8,46238,18.180746,0.097513,99.902489,3,false
images-CVIU11-10-20,8,118862,20.473398,0.128150,99.893211,9,false
images-CVIU11-10-50,8,115305,17.525048,0.037693,99.962303,7,false
images-CVIU11-10-58,8,63598,21.686558,0.169133,99.873154,5,false
images-CVIU11-10-60,8,98074,22.753721,0.258918,99.741081,5,false
images-CVIU11-10-93,8,94242,19.412928,0.102171,99.923370,5,false
images-CVIU11-11-4,8,7150,11.614685,0.146199,20.614035,3,false
images-CVIU11-11-72,8,6321,9.768197,0.069541,17.269356,3,false
images-CVIU11-11-8,8,6583,12.535466,0.257069,21.850901,3,false
images-CVIU11-12-115,8,41657,19.205625,0.193638,97.621025,4,false
images-CVIU11-12-137,8,16007,15.115203,0.056657,97.280457,1,false
images-CVIU11-12-141,8,22100,18.091028,0.147348,98.870331,2,false
images-CVIU11-12-4,8,44285,17.984487,0.146199,97.368423,4,false
images-CVIU11-13-11,8,109396,43.693384,0.254022,99.576630,2,false
images-CVIU11-13-118,8,152145,40.986013,0.142776,99.543121,3,false
images-CVIU11-13-128,8,167615,35.327828,0.111707,99.441467,6,false
images-CVIU11-13-13,8,169826,40.591134,0.202686,99.417282,6,false
images-CVIU11-13-30,8,188838,36.701495,0.185414,99.258347,6,false
images-CVIU11-13-46,8,144008,35.808277,0.158144,99.288353,6,false
images-CVIU11-13-7,8,193207,38.340504,0.315524,99.411026,6,false
images-CVIU11-14-106,8,116846,21.405659,0.082988,99.502075,5,false
images-CVIU11-14-146,8,137205,19.974552,0.087931,99.428444,7,false
images-CVIU11-14-16,8,111879,33.909406,0.274600,99.771164,3,false
images-CVIU11-14-31,8,156385,25.229287,0.097442,99.366623,8,false
images-CVIU11-14-63,8,158424,23.991895,0.114338,99.291107,8,false
images-CVIU11-14-96,8,117881,26.517285,0.067935,99.830162,6,false
images-CVIU11-15-146,8,5679,6.570559,0.263794,10.705649,2,false
images-CVIU11-16-143,8,8956,11.423469,0.734694,13.795918,1,false
images-CVIU11-16-37,8,17508,10.222814,0.523169,12.406577,8,false
images-CVIU11-16-55,8,13644,16.355006,0.882240,19.792866,1,false
images-CVIU11-17-107,8,8872,12.875885,0.095785,19.157087,1,false
images-CVIU11-17-14,8,8339,20.544469,0.379404,30.135502,1,false
images-CVIU11-17-82,8,11339,12.701062,0.172499,18.629868,2,false
images-CVIU11-18-137,8,26038,21.380301,0.056657,99.376770,1,false
images-CVIU11-18-139,8,28053,19.822780,0.097513,99.171135,3,false
images-CVIU11-18-27,8,61075,24.926638,0.168966,99.549423,3,false
images-CVIU11-18-33,8,77896,19.757220,0.175009,99.054955,6,false
images-CVIU11-18-82,8,65825,23.508761,0.172499,99.457863,3,false
images-CVIU11-18-85,8,58066,17.981543,0.064103,99.316238,8,false
images-CVIU11-19-129,8,30818,19.340910,0.057110,23.529411,2,false
images-CVIU11-19-131,8,29992,12.460583,0.075614,15.349716,2,false
images-CVIU11-2-24,8,45494,28.500727,2.029770,97.225983,1,false
images-CVIU11-2-33,8,106616,17.276605,0.437522,96.272316,9,false
images-CVIU11-2-50,8,94558,16.500886,0.508858,96.645309,7,false
images-CVIU11-2-54,8,61963,20.832661,1.379811,96.586784,3,false
images-CVIU11-2-60,8,87807,23.389752,1.495972,97.238205,5,false
images-CVIU11-2-63,8,97251,20.591636,1.029042,96.638466,5,false
images-CVIU11-2-79,8,58762,23.462380,1.681759,97.110825,3,false
images-CVIU11-20-134,8,5348,7.002933,0.659962,13.042112,1,false
images-CVIU11-20-31,8,10554,10.712546,0.950061,19.780756,3,false
images-CVIU11-20-46,8,7880,8.654015,1.107011,15.445440,2,false
images-CVIU11-20-72,8,9722,9.389971,0.950394,17.269356,3,false
images-CVIU11-20-88,8,14620,13.546068,1.756727,24.349566,3,false
images-CVIU11-21-102,8,95976,25.033125,1.142422,97.791321,6,false
images-CVIU11-21-119,8,154431,19.675346,0.781250,96.819199,10,false
images-CVIU11-21-9,8,131101,26.209926,1.459428,97.723289,7,false
images-CVIU11-22-100,8,56371,27.313119,0.510204,99.433105,3,false
images-CVIU11-22-107,8,82134,22.413793,0.095785,99.425285,5,false
images-CVIU11-22-110,8,103077,33.045761,0.150038,99.624908,3,false
images-CVIU11-22-118,8,105862,25.836762,0.142776,99.543121,5,false
images-CVIU11-22-12,8,120139,25.838678,0.226472,99.446404,7,false
images-CVIU11-23-113,8,37877,26.330900,2.015989,98.401115,5,false
images-CVIU11-23-143,8,21789,17.786939,0.734694,96.326530,1,false
images-CVIU11-23-48,8,34925,24.363446,1.499826,96.372513,3,false
images-CVIU11-24-113,8,9192,15.214261,2.015989,25.477928,1,false
images-CVIU11-24-49,8,7482,9.534004,1.123896,16.216217,2,false
images-CVIU11-24-5,8,10805,9.929058,0.849093,17.367811,4,false
images-CVIU11-24-77,8,10281,8.541023,0.854850,14.794138,5,false
images-CVIU11-25-139,8,29131,17.534957,0.682594,99.171135,2,false
images-CVIU11-25-61,8,75560,19.519554,0.564972,99.414101,7,false
images-CVIU11-25-66,8,45116,20.963028,0.828001,99.774185,3,false
images-CVIU11-25-70,8,83590,19.724299,0.707187,99.503059,6,false
images-CVIU11-25-77,8,87124,18.764915,0.854850,99.459175,5,false
images-CVIU11-25-97,8,52683,22.198205,1.706485,99.624573,3,false
images-CVIU11-26-106,8,67543,26.691563,0.470263,99.502075,4,false
images-CVIU11-26-129,8,42272,34.488048,2.341519,99.543121,1,false
images-CVIU11-26-138,8,99615,25.733661,0.397830,99.349007,6,false
images-CVIU11-26-15,8,30306,31.259412,1.877256,99.566788,2,false
images-CVIU11-26-57,8,99485,23.910065,0.386945,99.158813,5,false
images-CVIU11-26-70,8,106705,29.135266,0.707187,99.598625,6,false
images-CVIU11-26-71,8,97632,29.675380,0.914894,99.510635,7,false
images-CVIU11-26-75,8,109135,28.203173,0.615051,99.746742,7,false
images-CVIU11-26-77,8,112209,27.965557,0.854850,99.528961,7,false
images-CVIU11-26-78,8,108103,28.134971,0.783385,99.253052,7,false
images-CVIU11-27-125,8,99671,15.100980,0.111359,97.995544,10,false
images-CVIU11-27-137,8,40572,15.637394,0.056657,97.280457,4,false
images-CVIU11-27-144,8,97140,19.159650,0.173963,98.608292,4,false
images-CVIU11-27-17,8,90255,14.078872,0.091722,97.225410,7,false
images-CVIU11-27-36,8,89061,19.449668,0.224719,96.886032,4,false
images-CVIU11-28-130,8,27430,19.677047,0.522952,97.733879,1,false
images-CVIU11-28-135,8,38555,16.481567,0.623269,97.264542,3,false
images-CVIU11-28-99,8,60938,17.188051,0.434087,97.601097,4,false
images-CVIU11-29-107,8,10372,15.052827,9.833972,19.157087,3,false
images-CVIU11-29-112,8,12194,21.942705,15.162312,27.038797,1,false
images-CVIU11-29-114,8,7836,16.769389,11.581921,20.621469,2,false
images-CVIU11-29-116,8,13622,10.843815,6.777583,13.975482,5,false
images-CVIU11-29-12,8,16970,19.410258,13.009562,24.383493,3,false
images-CVIU11-29-21,8,12490,14.651026,9.651613,18.580645,2,false
images-CVIU11-29-3,8,14592,14.736119,9.820040,18.529215,4,false
images-CVIU11-29-39,8,14410,20.354257,14.014916,24.984463,1,false
images-CVIU11-29-75,8,13846,11.385015,7.217800,14.616498,5,false
images-CVIU11-29-76,8,15252,12.029719,7.947250,15.235121,6,false
images-CVIU11-29-79,8,8900,17.444823,12.246658,21.474773,1,false
images-CVIU11-29-8,8,13414,17.415803,11.739503,21.850901,3,false
images-CVIU11-29-82,8,13154,14.734083,9.610645,18.629868,4,false
images-CVIU11-3-106,8,35168,14.519931,0.082988,96.348549,3,false
images-CVIU11-3-138,8,49911,13.470891,0.054250,97.016273,7,false
images-CVIU11-3-37,8,50313,14.031022,0.056054,96.431244,9,false
images-CVIU11-3-48,8,40168,20.911140,0.383676,95.849319,3,false
images-CVIU11-3-56,8,29706,19.210274,0.129983,96.880417,3,false
images-CVIU11-3-74,8,59722,16.361475,0.110132,96.971367,7,false
images-CVIU11-30-1,8,51910,17.606159,0.237417,97.602089,6,false
images-CVIU11-30-11,8,35030,21.186646,0.254022,97.756142,2,false
images-CVIU11-30-115,8,44745,17.682276,0.193638,97.621025,3,false
images-CVIU11-30-12,8,51422,18.485153,0.226472,97.584297,6,false
images-CVIU11-30-42,8,40847,15.219838,0.182577,97.078766,5,false
images-CVIU11-30-66,8,28125,15.121781,0.150546,96.800903,3,false
images-CVIU11-31-105,8,0,100,0,0,4,true
images-CVIU11-31-109,8,70579,20.839682,0.184247,99.815750,6,false
images-CVIU11-31-26,8,0,100,0,0,2,true
images-CVIU11-31-31,8,0,100,0,0,5,true
images-CVIU11-31-39,8,58379,23.258195,0.186451,99.813545,4,false
images-CVIU11-33-109,8,39389,26.681253,1.335790,97.927223,3,false
images-CVIU11-33-59,8,42670,25.940471,0.971476,96.878876,6,false
images-CVIU11-33-71,8,37684,23.581977,0.914894,96.936172,4,false
images-CVIU11-33-86,8,29245,23.272377,0.324675,97.240257,2,false
images-CVIU11-33-88,8,42834,28.014755,1.756727,96.308647,2,false
images-CVIU11-33-93,8,29857,22.430321,0.638570,96.219666,3,false
images-CVIU11-34-106,8,22445,26.995009,6.860304,96.791145,3,false
images-CVIU11-34-135,8,18943,28.518307,7.825485,97.264542,2,false
images-CVIU11-34-88,8,35126,33.960805,13.453413,96.775627,3,false
images-CVIU11-34-9,8,26882,34.115079,12.784589,97.723289,2,false
images-CVIU11-35-141,8,20349,22.210216,0.147348,98.870331,2,false
images-CVIU11-35-68,8,47307,18.975933,0.108303,97.490974,8,false
images-CVIU11-36-11,8,70433,31.061689,0.254022,99.068588,3,false
images-CVIU11-36-112,8,72507,29.900287,0.079177,99.604118,4,false
images-CVIU11-36-140,8,53339,24.167663,0.000000,99.478035,2,false
images-CVIU11-37-140,8,41863,17.508867,1.522401,97.259682,3,false
images-CVIU11-37-146,8,55601,11.752583,0.263794,96.658607,6,false
images-CVIU11-37-41,8,89141,23.599257,1.982379,97.769821,5,false
images-CVIU11-37-54,8,49419,17.254274,1.379811,96.586784,4,false
images-CVIU11-37-70,8,85935,15.793159,0.707187,97.668198,6,false
images-CVIU11-37-84,8,27803,24.938110,1.958955,97.761192,2,false
images-CVIU11-38-1,8,118304,22.291563,0.237417,97.602089,9,false
images-CVIU11-38-10,8,82634,18.705801,0.028523,97.518539,6,false
images-CVIU11-38-131,8,57732,17.322891,0.075614,97.202271,4,false
images-CVIU11-38-23,8,114657,21.340905,0.304878,97.162292,5,false
images-CVIU11-38-71,8,109458,18.483283,0.127660,97.404259,6,false
images-CVIU11-38-78,8,118052,17.069059,0.145746,96.921112,10,false
images-CVIU11-39-107,8,123789,26.887038,0.766284,97.222221,6,false
images-CVIU11-39-114,8,88586,28.372215,1.506591,97.693031,3,false
images-CVIU11-39-37,8,169175,21.503183,0.523169,96.711510,9,false
images-CVIU11-39-68,8,196658,24.148186,0.776173,97.490974,9,false
images-CVIU11-39-80,8,99811,24.834908,0.950988,97.000732,4,false
images-CVIU11-4-42,8,82490,14.636319,0.182577,99.817421,8,false
images-CVIU11-4-50,8,85210,10.924611,0.037693,99.962303,10,false
images-CVIU11-40-126,8,16128,18.489052,1.266766,23.695976,0,false
images-CVIU11-40-136,8,19366,9.583096,0.771952,12.415567,2,false
images-CVIU11-40-139,8,13441,10.082136,0.682594,12.969283,2,false
images-CVIU11-40-23,8,46071,16.622529,1.477486,21.341463,4,false
images-CVIU11-40-46,8,29818,12.091156,1.107011,15.445440,4,false
images-CVIU11-40-8,8,38739,17.023268,1.628106,21.850901,4,false
images-CVIU11-41-113,8,64774,25.016027,0.243309,98.401115,4,false
images-CVIU11-41-4,8,79803,21.605750,0.146199,97.368423,5,false
images-CVIU11-41-86,8,63939,19.221681,0.108225,97.564934,6,false
images-CVIU11-41-88,8,95961,23.709881,0.244608,96.775627,5,false
images-CVIU11-42-112,8,66810,27.266939,0.079177,98.020584,2,false
images-CVIU11-42-122,8,62382,19.400103,0.090498,97.858223,4,false
images-CVIU11-42-53,8,55160,21.548306,0.227359,96.513832,3,false
images-CVIU11-42-68,8,103627,19.283747,0.108303,97.490974,9,false
images-CVIU11-42-78,8,100953,18.960696,0.145746,96.921112,8,false
images-CVIU11-42-80,8,52818,19.916440,0.036576,97.000732,2,false
images-CVIU11-42-88,8,109277,25.051523,0.244608,96.775627,5,false
images-CVIU11-43-112,8,33562,14.928786,0.079177,27.038797,4,false
images-CVIU11-43-65,8,26605,8.619740,0.086505,15.830450,5,false
images-CVIU11-43-76,8,41957,8.180235,0.086760,15.235121,9,false
images-CVIU11-44-119,8,190728,24.467365,0.074405,96.819199,9,false
images-CVIU11-44-20,8,171210,25.219108,0.128150,97.586502,8,false
images-CVIU11-44-84,8,52850,34.000257,0.186567,97.761192,2,false
images-CVIU11-44-98,8,98431,33.857081,0.498753,97.007484,3,false
images-CVIU11-5-134,8,17006,9.058369,0.062854,13.042112,2,false
images-CVIU11-5-19,8,34488,9.880703,0.101420,14.266397,6,false
images-CVIU11-5-62,8,40200,13.559322,0.278607,19.601990,6,false
images-CVIU11-6-119,8,42089,14.771802,0.074405,96.819199,7,false
images-CVIU11-6-25,8,33083,22.469674,0.467963,98.596115,1,false
images-CVIU11-6-58,8,20223,16.133871,0.169133,96.701904,1,false
images-CVIU11-7-56,8,28822,17.839812,0.129983,96.923744,3,false
images-CVIU11-7-96,8,37654,18.271545,0.067935,98.131790,3,false
images-CVIU11-8-120,8,112687,29.111318,0.069751,97.233200,5,false
images-CVIU11-8-129,8,54645,34.675424,0.057110,97.772705,3,false
